wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;158;64;222;0.04;0.02;0.06;0;0;0;611;0;0;1844;231;1612;1;t00;2024-11-26
dolnoœl¹skie;4;5;9;0.01;0.02;0.03;0;0;0;18;0;0;70;9;61;0;t02;2024-11-26
kujawsko-pomorskie;11;3;14;0.05;0.01;0.07;0;0;0;47;0;0;136;14;122;0;t04;2024-11-26
lubelskie;15;9;24;0.07;0.04;0.11;0;0;0;46;0;0;110;26;84;0;t06;2024-11-26
lubuskie;2;2;4;0.02;0.02;0.04;0;0;0;16;0;0;36;4;32;0;t08;2024-11-26
³ódzkie;3;5;8;0.01;0.02;0.03;0;0;0;26;0;0;62;8;54;0;t10;2024-11-26
ma³opolskie;18;2;20;0.05;0.01;0.06;0;0;0;77;0;0;148;20;128;0;t12;2024-11-26
mazowieckie;31;11;42;0.06;0.02;0.08;0;0;0;46;0;0;419;42;377;0;t14;2024-11-26
opolskie;0;0;0;0;0;0;0;0;0;3;0;0;34;0;34;0;t16;2024-11-26
podkarpackie;18;2;20;0.08;0.01;0.09;0;0;0;102;0;0;188;21;166;1;t18;2024-11-26
podlaskie;10;2;12;0.08;0.02;0.10;0;0;0;50;0;0;80;12;68;0;t20;2024-11-26
pomorskie;9;1;10;0.04;0.00;0.04;0;0;0;21;0;0;93;11;82;0;t22;2024-11-26
œl¹skie;14;10;24;0.03;0.02;0.05;0;0;0;68;0;0;151;26;125;0;t24;2024-11-26
œwiêtokrzyskie;5;1;6;0.04;0.01;0.05;0;0;0;7;0;0;20;6;14;0;t26;2024-11-26
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;22;0;0;46;1;45;0;t28;2024-11-26
wielkopolskie;5;6;11;0.01;0.02;0.03;0;0;0;20;0;0;83;12;71;0;t30;2024-11-26
zachodniopomorskie;10;4;14;0.06;0.02;0.08;0;0;0;41;0;0;93;14;79;0;t32;2024-11-26
