wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;616;220;836;0.16;0.06;0.22;16;10;6;1345;0;0;3934;874;3051;9;t00;2024-01-11
dolnoœl¹skie;27;11;38;0.09;0.04;0.13;3;1;2;40;0;0;217;39;177;1;t02;2024-01-11
kujawsko-pomorskie;46;10;56;0.22;0.05;0.27;0;0;0;102;0;0;260;58;202;0;t04;2024-01-11
lubelskie;78;26;104;0.37;0.12;0.49;0;0;0;181;0;0;381;110;270;1;t06;2024-01-11
lubuskie;15;4;19;0.15;0.04;0.19;0;0;0;24;0;0;87;21;66;0;t08;2024-01-11
³ódzkie;24;7;31;0.10;0.03;0.13;2;1;1;78;0;0;159;36;122;1;t10;2024-01-11
ma³opolskie;57;20;77;0.17;0.06;0.23;3;2;1;135;0;0;297;79;217;1;t12;2024-01-11
mazowieckie;82;33;115;0.15;0.06;0.21;1;1;0;147;0;0;714;121;592;1;t14;2024-01-11
opolskie;7;2;9;0.07;0.02;0.09;0;0;0;14;0;0;69;9;60;0;t16;2024-01-11
podkarpackie;53;19;72;0.25;0.09;0.34;0;0;0;109;0;0;212;72;140;0;t18;2024-01-11
podlaskie;26;8;34;0.22;0.07;0.29;0;0;0;50;0;0;122;34;88;0;t20;2024-01-11
pomorskie;29;8;37;0.12;0.03;0.16;2;2;0;72;0;0;214;39;175;0;t22;2024-01-11
œl¹skie;52;22;74;0.12;0.05;0.16;1;1;0;134;0;0;319;74;244;1;t24;2024-01-11
œwiêtokrzyskie;12;5;17;0.10;0.04;0.14;2;2;0;25;0;0;75;18;57;0;t26;2024-01-11
warmiñsko-mazurskie;29;11;40;0.20;0.08;0.28;0;0;0;75;0;0;310;41;268;1;t28;2024-01-11
wielkopolskie;32;16;48;0.09;0.05;0.14;1;0;1;64;0;0;145;50;95;0;t30;2024-01-11
zachodniopomorskie;40;15;55;0.24;0.09;0.32;1;0;1;91;0;0;231;56;175;0;t32;2024-01-11
