wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;215;19;234;0.06;0.00;0.06;0;0;0;38;33;1;7434;275;7150;9;t00;2022-04-30
dolnoœl¹skie;10;0;10;0.03;0;0.03;0;0;0;4;5;0;386;12;374;0;t02;2022-04-30
kujawsko-pomorskie;4;0;4;0.02;0;0.02;0;0;0;1;2;0;228;5;223;0;t04;2022-04-30
lubelskie;7;1;8;0.03;0.00;0.04;0;0;0;2;3;0;251;11;240;0;t06;2022-04-30
lubuskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;179;2;176;1;t08;2022-04-30
³ódzkie;13;1;14;0.05;0.00;0.06;0;0;0;5;0;0;445;16;429;0;t10;2022-04-30
ma³opolskie;23;0;23;0.07;0;0.07;0;0;0;2;5;0;661;23;636;2;t12;2022-04-30
mazowieckie;32;5;37;0.06;0.01;0.07;0;0;0;5;2;0;1455;45;1409;1;t14;2022-04-30
opolskie;10;0;10;0.10;0;0.10;0;0;0;0;2;0;135;13;122;0;t16;2022-04-30
podkarpackie;17;1;18;0.08;0.00;0.08;0;0;0;4;0;1;415;20;395;0;t18;2022-04-30
podlaskie;10;1;11;0.08;0.01;0.09;0;0;0;3;0;0;176;17;159;0;t20;2022-04-30
pomorskie;9;2;11;0.04;0.01;0.05;0;0;0;2;0;0;443;12;430;1;t22;2022-04-30
œl¹skie;29;6;35;0.06;0.01;0.08;0;0;0;3;5;0;743;42;700;1;t24;2022-04-30
œwiêtokrzyskie;10;0;10;0.08;0;0.08;0;0;0;1;1;0;218;10;208;0;t26;2022-04-30
warmiñsko-mazurskie;6;0;6;0.04;0;0.04;0;0;0;0;2;0;129;6;123;0;t28;2022-04-30
wielkopolskie;14;0;14;0.04;0;0.04;0;0;0;4;2;0;437;15;422;0;t30;2022-04-30
zachodniopomorskie;8;2;10;0.05;0.01;0.06;0;0;0;2;4;0;258;14;242;2;t32;2022-04-30
