wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;9968;1148;11116;2.60;0.30;2.90;127;29;98;13072;8525;68205;67915;11998;55216;701;t00;2022-03-11
dolnoœl¹skie;808;97;905;2.79;0.33;3.12;6;5;1;895;657;5276;4881;984;3862;35;t02;2022-03-11
kujawsko-pomorskie;862;91;953;4.17;0.44;4.61;9;1;8;1056;765;5365;4309;1027;3233;49;t04;2022-03-11
lubelskie;594;70;664;2.82;0.33;3.16;7;0;7;930;385;3632;4038;706;3306;26;t06;2022-03-11
lubuskie;429;65;494;4.25;0.64;4.89;9;5;4;468;345;2678;2177;540;1619;18;t08;2022-03-11
³ódzkie;504;65;569;2.06;0.27;2.32;12;1;11;771;460;3120;4148;635;3477;36;t10;2022-03-11
ma³opolskie;548;62;610;1.61;0.18;1.79;11;1;10;749;459;4252;4696;636;4019;41;t12;2022-03-11
mazowieckie;1633;172;1805;3.01;0.32;3.33;12;6;6;1927;1591;13306;11324;1992;9144;188;t14;2022-03-11
opolskie;230;30;260;2.35;0.31;2.65;1;0;1;255;118;1405;1562;284;1260;18;t16;2022-03-11
podkarpackie;136;14;150;0.64;0.07;0.71;7;0;7;234;130;1230;2498;166;2327;5;t18;2022-03-11
podlaskie;216;24;240;1.84;0.20;2.04;1;0;1;385;169;1779;1651;259;1383;9;t20;2022-03-11
pomorskie;556;65;621;2.37;0.28;2.65;1;0;1;811;484;4091;3834;675;3095;64;t22;2022-03-11
œl¹skie;535;60;595;1.19;0.13;1.32;14;4;10;1007;549;4301;6299;653;5598;48;t24;2022-03-11
œwiêtokrzyskie;310;28;338;2.52;0.23;2.75;16;2;14;486;229;1854;1927;363;1547;17;t26;2022-03-11
warmiñsko-mazurskie;431;66;497;3.03;0.46;3.50;6;3;3;637;294;2641;2745;532;2197;16;t28;2022-03-11
wielkopolskie;1367;136;1503;3.91;0.39;4.29;10;1;9;1491;1170;8173;6169;1567;4531;71;t30;2022-03-11
zachodniopomorskie;742;103;845;4.38;0.61;4.99;5;0;5;950;684;4614;3798;903;2842;53;t32;2022-03-11
