wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;517;131;648;0.13;0.03;0.17;15;1;14;1507;0;0;6872;698;6160;14;t00;2022-12-07
dolnoœl¹skie;61;11;72;0.21;0.04;0.25;1;0;1;120;0;0;419;75;343;1;t02;2022-12-07
kujawsko-pomorskie;28;10;38;0.14;0.05;0.18;0;0;0;114;0;0;377;38;338;1;t04;2022-12-07
lubelskie;31;9;40;0.15;0.04;0.19;7;0;7;113;0;0;547;44;502;1;t06;2022-12-07
lubuskie;13;2;15;0.13;0.02;0.15;0;0;0;24;0;0;119;15;104;0;t08;2022-12-07
³ódzkie;22;7;29;0.09;0.03;0.12;1;0;1;68;0;0;285;33;251;1;t10;2022-12-07
ma³opolskie;37;9;46;0.11;0.03;0.13;0;0;0;138;0;0;462;47;414;1;t12;2022-12-07
mazowieckie;63;15;78;0.12;0.03;0.14;0;0;0;215;0;0;987;80;906;1;t14;2022-12-07
opolskie;11;5;16;0.11;0.05;0.16;0;0;0;39;0;0;261;17;244;0;t16;2022-12-07
podkarpackie;18;1;19;0.08;0.00;0.09;0;0;0;36;0;0;338;22;316;0;t18;2022-12-07
podlaskie;16;4;20;0.14;0.03;0.17;0;0;0;66;0;0;263;24;239;0;t20;2022-12-07
pomorskie;35;17;52;0.15;0.07;0.22;1;0;1;91;0;0;547;62;483;2;t22;2022-12-07
œl¹skie;58;10;68;0.13;0.02;0.15;0;0;0;163;0;0;592;73;519;0;t24;2022-12-07
œwiêtokrzyskie;10;1;11;0.08;0.01;0.09;0;0;0;47;0;0;211;13;198;0;t26;2022-12-07
warmiñsko-mazurskie;12;4;16;0.08;0.03;0.11;0;0;0;52;0;0;289;19;270;0;t28;2022-12-07
wielkopolskie;55;10;65;0.16;0.03;0.19;5;1;4;143;0;0;550;68;477;5;t30;2022-12-07
zachodniopomorskie;33;14;47;0.19;0.08;0.28;0;0;0;78;0;0;241;48;193;0;t32;2022-12-07
