wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;15;5;20;0.00;0.00;0.01;0;0;0;99;0;0;626;20;605;1;t00;2024-05-24
dolnoœl¹skie;1;2;3;0.00;0.01;0.01;0;0;0;11;0;0;19;3;16;0;t02;2024-05-24
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;5;0;0;19;0;19;0;t04;2024-05-24
lubelskie;1;1;2;0.00;0.00;0.01;0;0;0;13;0;0;23;2;21;0;t06;2024-05-24
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t08;2024-05-24
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t10;2024-05-24
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;8;0;0;24;1;23;0;t12;2024-05-24
mazowieckie;5;1;6;0.01;0.00;0.01;0;0;0;17;0;0;334;6;327;1;t14;2024-05-24
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32;0;t16;2024-05-24
podkarpackie;0;0;0;0;0;0;0;0;0;6;0;0;23;0;23;0;t18;2024-05-24
podlaskie;2;0;2;0.02;0;0.02;0;0;0;9;0;0;20;2;18;0;t20;2024-05-24
pomorskie;2;0;2;0.01;0;0.01;0;0;0;12;0;0;22;2;20;0;t22;2024-05-24
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;8;0;0;38;2;36;0;t24;2024-05-24
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;t26;2024-05-24
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;4;0;0;7;0;7;0;t28;2024-05-24
wielkopolskie;1;1;2;0.00;0.00;0.01;0;0;0;1;0;0;14;2;12;0;t30;2024-05-24
zachodniopomorskie;0;0;0;0;0;0;0;0;0;3;0;0;25;0;25;0;t32;2024-05-24
