wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;18;4;22;0.00;0.00;0.01;0;0;0;145;0;0;905;22;883;0;t00;2024-04-30
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;8;0;0;17;0;17;0;t02;2024-04-30
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;11;0;0;45;0;45;0;t04;2024-04-30
lubelskie;3;1;4;0.01;0.00;0.02;0;0;0;17;0;0;41;4;37;0;t06;2024-04-30
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;19;0;19;0;t08;2024-04-30
³ódzkie;2;1;3;0.01;0.00;0.01;0;0;0;9;0;0;15;3;12;0;t10;2024-04-30
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;9;0;0;30;2;28;0;t12;2024-04-30
mazowieckie;3;1;4;0.01;0.00;0.01;0;0;0;18;0;0;344;4;340;0;t14;2024-04-30
opolskie;2;0;2;0.02;0;0.02;0;0;0;3;0;0;19;2;17;0;t16;2024-04-30
podkarpackie;0;0;0;0;0;0;0;0;0;16;0;0;34;0;34;0;t18;2024-04-30
podlaskie;0;0;0;0;0;0;0;0;0;13;0;0;36;0;36;0;t20;2024-04-30
pomorskie;1;0;1;0.00;0;0.00;0;0;0;6;0;0;131;1;130;0;t22;2024-04-30
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;20;0;0;62;1;61;0;t24;2024-04-30
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;2;0;0;4;0;4;0;t26;2024-04-30
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;5;0;0;17;0;17;0;t28;2024-04-30
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;4;0;0;20;2;18;0;t30;2024-04-30
zachodniopomorskie;1;1;2;0.01;0.01;0.01;0;0;0;3;0;0;24;2;22;0;t32;2024-04-30
