wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;185;69;254;0.05;0.02;0.07;0;0;0;330;0;0;1128;263;864;1;t00;2023-09-27
dolnoœl¹skie;14;4;18;0.05;0.01;0.06;0;0;0;11;0;0;77;20;57;0;t02;2023-09-27
kujawsko-pomorskie;4;2;6;0.02;0.01;0.03;0;0;0;16;0;0;31;6;25;0;t04;2023-09-27
lubelskie;25;6;31;0.12;0.03;0.15;0;0;0;39;0;0;76;31;45;0;t06;2023-09-27
lubuskie;0;0;0;0;0;0;0;0;0;5;0;0;11;0;11;0;t08;2023-09-27
³ódzkie;5;1;6;0.02;0.00;0.02;0;0;0;9;0;0;15;6;9;0;t10;2023-09-27
ma³opolskie;22;9;31;0.06;0.03;0.09;0;0;0;42;0;0;75;31;44;0;t12;2023-09-27
mazowieckie;38;14;52;0.07;0.03;0.10;0;0;0;55;0;0;424;57;367;0;t14;2023-09-27
opolskie;9;2;11;0.09;0.02;0.11;0;0;0;8;0;0;46;13;33;0;t16;2023-09-27
podkarpackie;6;3;9;0.03;0.01;0.04;0;0;0;15;0;0;28;9;19;0;t18;2023-09-27
podlaskie;16;7;23;0.14;0.06;0.20;0;0;0;22;0;0;57;23;34;0;t20;2023-09-27
pomorskie;10;2;12;0.04;0.01;0.05;0;0;0;12;0;0;43;12;30;1;t22;2023-09-27
œl¹skie;7;4;11;0.02;0.01;0.02;0;0;0;33;0;0;58;11;47;0;t24;2023-09-27
œwiêtokrzyskie;3;4;7;0.02;0.03;0.06;0;0;0;8;0;0;14;7;7;0;t26;2023-09-27
warmiñsko-mazurskie;6;5;11;0.04;0.04;0.08;0;0;0;29;0;0;37;11;26;0;t28;2023-09-27
wielkopolskie;8;2;10;0.02;0.01;0.03;0;0;0;10;0;0;31;10;21;0;t30;2023-09-27
zachodniopomorskie;9;4;13;0.05;0.02;0.08;0;0;0;16;0;0;46;13;33;0;t32;2023-09-27
