wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;208;0.05;1;0;1;1812;93;61500;42300;260;41976;64;t00;2021-08-17
dolnoœl¹skie;13;0.04;0;0;0;122;9;5926;2745;15;2721;9;t02;2021-08-17
kujawsko-pomorskie;6;0.03;0;0;0;88;7;1850;1702;7;1689;6;t04;2021-08-17
lubelskie;13;0.06;1;0;1;107;1;2797;2046;16;2028;2;t06;2021-08-17
lubuskie;2;0.02;0;0;0;35;4;1510;1060;2;1057;1;t08;2021-08-17
³ódzkie;15;0.06;0;0;0;125;1;4597;3120;22;3089;9;t10;2021-08-17
ma³opolskie;23;0.07;0;0;0;135;7;3863;3343;28;3314;1;t12;2021-08-17
mazowieckie;37;0.07;0;0;0;357;12;17564;5542;45;5486;11;t14;2021-08-17
opolskie;8;0.08;0;0;0;66;2;1549;943;8;934;1;t16;2021-08-17
podkarpackie;14;0.07;0;0;0;88;5;1957;2366;24;2339;3;t18;2021-08-17
podlaskie;12;0.10;0;0;0;39;5;1285;1104;13;1089;2;t20;2021-08-17
pomorskie;13;0.06;0;0;0;135;13;3532;2413;16;2395;2;t22;2021-08-17
œl¹skie;15;0.03;0;0;0;190;10;5335;4744;18;4718;8;t24;2021-08-17
œwiêtokrzyskie;5;0.04;0;0;0;40;2;915;1229;9;1220;0;t26;2021-08-17
warmiñsko-mazurskie;9;0.06;0;0;0;74;6;1209;1292;9;1282;1;t28;2021-08-17
wielkopolskie;12;0.03;0;0;0;129;6;5386;2590;13;2575;2;t30;2021-08-17
zachodniopomorskie;6;0.04;0;0;0;79;2;2197;1789;10;1777;2;t32;2021-08-17
