wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;82;10;92;0.02;0.00;0.02;0;0;0;1;0;0;559;95;463;1;t00;2024-09-28
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t02;2024-09-28
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;4;3;1;0;t04;2024-09-28
lubelskie;6;1;7;0.03;0.00;0.03;0;0;0;0;0;0;12;8;4;0;t06;2024-09-28
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;3;1;2;0;t08;2024-09-28
³ódzkie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;10;4;6;0;t10;2024-09-28
ma³opolskie;17;1;18;0.05;0.00;0.05;0;0;0;0;0;0;48;19;29;0;t12;2024-09-28
mazowieckie;9;2;11;0.02;0.00;0.02;0;0;0;0;0;0;320;11;309;0;t14;2024-09-28
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t16;2024-09-28
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;3;1;2;0;t18;2024-09-28
podlaskie;6;1;7;0.05;0.01;0.06;0;0;0;0;0;0;19;7;12;0;t20;2024-09-28
pomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;16;5;11;0;t22;2024-09-28
œl¹skie;10;1;11;0.02;0.00;0.02;0;0;0;1;0;0;27;11;15;1;t24;2024-09-28
œwiêtokrzyskie;6;3;9;0.05;0.02;0.07;0;0;0;0;0;0;27;9;18;0;t26;2024-09-28
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;4;1;3;0;t28;2024-09-28
wielkopolskie;7;0;7;0.02;0;0.02;0;0;0;0;0;0;14;7;7;0;t30;2024-09-28
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;2;1;1;0;t32;2024-09-28
