wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;518;170;688;0.14;0.04;0.18;17;7;10;2124;0;0;8329;738;7573;18;t00;2022-11-14
dolnoœl¹skie;42;18;60;0.14;0.06;0.21;2;1;1;165;0;0;407;62;345;0;t02;2022-11-14
kujawsko-pomorskie;25;11;36;0.12;0.05;0.17;0;0;0;144;0;0;429;39;387;3;t04;2022-11-14
lubelskie;37;13;50;0.18;0.06;0.24;2;0;2;160;0;0;894;57;837;0;t06;2022-11-14
lubuskie;15;4;19;0.15;0.04;0.19;2;2;0;23;0;0;131;19;111;1;t08;2022-11-14
³ódzkie;25;5;30;0.10;0.02;0.12;0;0;0;149;0;0;378;34;344;0;t10;2022-11-14
ma³opolskie;52;14;66;0.15;0.04;0.19;1;0;1;175;0;0;650;66;582;2;t12;2022-11-14
mazowieckie;72;24;96;0.13;0.04;0.18;3;2;1;318;0;0;1247;101;1141;5;t14;2022-11-14
opolskie;14;5;19;0.14;0.05;0.19;3;0;3;53;0;0;287;21;266;0;t16;2022-11-14
podkarpackie;23;4;27;0.11;0.02;0.13;0;0;0;75;0;0;431;32;397;2;t18;2022-11-14
podlaskie;23;8;31;0.20;0.07;0.26;0;0;0;85;0;0;338;32;305;1;t20;2022-11-14
pomorskie;30;8;38;0.13;0.03;0.16;1;1;0;128;0;0;375;41;334;0;t22;2022-11-14
œl¹skie;55;20;75;0.12;0.04;0.17;1;0;1;273;0;0;842;81;761;0;t24;2022-11-14
œwiêtokrzyskie;15;7;22;0.12;0.06;0.18;0;0;0;73;0;0;261;24;236;1;t26;2022-11-14
warmiñsko-mazurskie;10;2;12;0.07;0.01;0.08;2;1;1;71;0;0;411;14;397;0;t28;2022-11-14
wielkopolskie;41;11;52;0.12;0.03;0.15;0;0;0;123;0;0;550;54;496;0;t30;2022-11-14
zachodniopomorskie;31;13;44;0.18;0.08;0.26;0;0;0;106;0;0;323;45;276;2;t32;2022-11-14
