wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;22;13;35;0.01;0.00;0.01;0;0;0;167;0;0;949;38;911;0;t00;2024-04-10
dolnoœl¹skie;2;1;3;0.01;0.00;0.01;0;0;0;13;0;0;27;3;24;0;t02;2024-04-10
kujawsko-pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;12;0;0;66;5;61;0;t04;2024-04-10
lubelskie;1;3;4;0.00;0.01;0.02;0;0;0;25;0;0;59;4;55;0;t06;2024-04-10
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t08;2024-04-10
³ódzkie;0;0;0;0;0;0;0;0;0;6;0;0;12;0;12;0;t10;2024-04-10
ma³opolskie;0;0;0;0;0;0;0;0;0;8;0;0;27;0;27;0;t12;2024-04-10
mazowieckie;4;1;5;0.01;0.00;0.01;0;0;0;29;0;0;388;5;383;0;t14;2024-04-10
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;t16;2024-04-10
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;14;0;0;33;1;32;0;t18;2024-04-10
podlaskie;3;1;4;0.03;0.01;0.03;0;0;0;8;0;0;39;4;35;0;t20;2024-04-10
pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;8;0;0;47;2;45;0;t22;2024-04-10
œl¹skie;1;1;2;0.00;0.00;0.00;0;0;0;22;0;0;71;2;69;0;t24;2024-04-10
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;5;0;0;9;0;9;0;t26;2024-04-10
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;8;0;0;18;2;16;0;t28;2024-04-10
wielkopolskie;2;2;4;0.01;0.01;0.01;0;0;0;3;0;0;42;4;38;0;t30;2024-04-10
zachodniopomorskie;1;1;2;0.01;0.01;0.01;0;0;0;6;0;0;32;2;30;0;t32;2024-04-10
