wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;417;142;559;0.11;0.04;0.15;3;2;1;810;0;0;2284;593;1690;1;t00;2024-10-29
dolnoœl¹skie;17;8;25;0.06;0.03;0.09;1;0;1;46;0;0;95;25;70;0;t02;2024-10-29
kujawsko-pomorskie;26;13;39;0.13;0.06;0.19;0;0;0;65;0;0;187;42;145;0;t04;2024-10-29
lubelskie;32;18;50;0.15;0.09;0.24;0;0;0;95;0;0;185;53;132;0;t06;2024-10-29
lubuskie;2;2;4;0.02;0.02;0.04;0;0;0;13;0;0;31;4;27;0;t08;2024-10-29
³ódzkie;25;6;31;0.10;0.02;0.13;0;0;0;43;0;0;95;32;63;0;t10;2024-10-29
ma³opolskie;24;7;31;0.07;0.02;0.09;0;0;0;67;0;0;153;32;120;1;t12;2024-10-29
mazowieckie;46;15;61;0.08;0.03;0.11;0;0;0;83;0;0;470;62;408;0;t14;2024-10-29
opolskie;4;4;8;0.04;0.04;0.08;0;0;0;4;0;0;47;8;39;0;t16;2024-10-29
podkarpackie;71;14;85;0.33;0.07;0.40;0;0;0;60;0;0;169;100;69;0;t18;2024-10-29
podlaskie;24;12;36;0.20;0.10;0.31;0;0;0;86;0;0;114;41;73;0;t20;2024-10-29
pomorskie;5;7;12;0.02;0.03;0.05;1;1;0;33;0;0;81;13;68;0;t22;2024-10-29
œl¹skie;68;14;82;0.15;0.03;0.18;1;1;0;86;0;0;236;84;152;0;t24;2024-10-29
œwiêtokrzyskie;14;2;16;0.11;0.02;0.13;0;0;0;17;0;0;51;17;34;0;t26;2024-10-29
warmiñsko-mazurskie;11;4;15;0.08;0.03;0.11;0;0;0;22;0;0;51;15;36;0;t28;2024-10-29
wielkopolskie;24;8;32;0.07;0.02;0.09;0;0;0;45;0;0;127;32;95;0;t30;2024-10-29
zachodniopomorskie;20;8;28;0.12;0.05;0.17;0;0;0;44;0;0;115;28;87;0;t32;2024-10-29
