wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;166;15;181;0.04;0.00;0.05;0;0;0;8;0;0;2581;206;2368;7;t00;2022-10-22
dolnoœl¹skie;8;0;8;0.03;0;0.03;0;0;0;0;0;0;96;9;87;0;t02;2022-10-22
kujawsko-pomorskie;12;0;12;0.06;0;0.06;0;0;0;0;0;0;140;14;125;1;t04;2022-10-22
lubelskie;14;1;15;0.07;0.00;0.07;0;0;0;1;0;0;138;16;122;0;t06;2022-10-22
lubuskie;6;0;6;0.06;0;0.06;0;0;0;0;0;0;38;6;32;0;t08;2022-10-22
³ódzkie;9;1;10;0.04;0.00;0.04;0;0;0;0;0;0;122;11;110;1;t10;2022-10-22
ma³opolskie;15;2;17;0.04;0.01;0.05;0;0;0;1;0;0;208;21;187;0;t12;2022-10-22
mazowieckie;12;6;18;0.02;0.01;0.03;0;0;0;0;0;0;538;21;516;1;t14;2022-10-22
opolskie;10;1;11;0.10;0.01;0.11;0;0;0;0;0;0;77;12;65;0;t16;2022-10-22
podkarpackie;8;0;8;0.04;0;0.04;0;0;0;0;0;0;125;9;116;0;t18;2022-10-22
podlaskie;6;0;6;0.05;0;0.05;0;0;0;0;0;0;56;6;49;1;t20;2022-10-22
pomorskie;9;0;9;0.04;0;0.04;0;0;0;0;0;0;82;9;72;1;t22;2022-10-22
œl¹skie;16;1;17;0.04;0.00;0.04;0;0;0;1;0;0;206;18;187;1;t24;2022-10-22
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;111;6;104;1;t26;2022-10-22
warmiñsko-mazurskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;61;3;58;0;t28;2022-10-22
wielkopolskie;16;1;17;0.05;0.00;0.05;0;0;0;5;0;0;167;20;147;0;t30;2022-10-22
zachodniopomorskie;8;1;9;0.05;0.01;0.05;0;0;0;0;0;0;104;11;93;0;t32;2022-10-22
