wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4300;971;5271;1.12;0.25;1.37;28;11;17;4477;19;0;13578;5583;7939;56;t00;2022-08-17
dolnoœl¹skie;326;66;392;1.12;0.23;1.35;2;1;1;293;0;0;804;404;398;2;t02;2022-08-17
kujawsko-pomorskie;244;65;309;1.18;0.31;1.49;1;0;1;235;5;0;688;326;359;3;t04;2022-08-17
lubelskie;239;51;290;1.14;0.24;1.38;0;0;0;249;0;0;942;310;631;1;t06;2022-08-17
lubuskie;90;24;114;0.89;0.24;1.13;1;1;0;89;0;0;286;116;167;3;t08;2022-08-17
³ódzkie;283;52;335;1.16;0.21;1.37;4;2;2;337;2;0;761;354;402;5;t10;2022-08-17
ma³opolskie;357;76;433;1.05;0.22;1.27;3;0;3;428;2;0;1137;455;680;2;t12;2022-08-17
mazowieckie;663;161;824;1.22;0.30;1.52;2;2;0;755;3;0;2399;880;1512;7;t14;2022-08-17
opolskie;96;18;114;0.98;0.18;1.16;0;0;0;66;2;0;287;126;159;2;t16;2022-08-17
podkarpackie;201;25;226;0.95;0.12;1.06;4;2;2;167;1;0;618;243;371;4;t18;2022-08-17
podlaskie;197;56;253;1.67;0.48;2.15;2;0;2;260;2;0;583;264;317;2;t20;2022-08-17
pomorskie;222;38;260;0.95;0.16;1.11;1;0;1;244;0;0;600;270;327;3;t22;2022-08-17
œl¹skie;541;129;670;1.20;0.29;1.49;1;1;0;587;1;0;1501;708;784;9;t24;2022-08-17
œwiêtokrzyskie;142;28;170;1.15;0.23;1.38;1;0;1;173;1;0;488;184;303;1;t26;2022-08-17
warmiñsko-mazurskie;171;51;222;1.20;0.36;1.56;1;1;0;141;0;0;670;236;433;1;t28;2022-08-17
wielkopolskie;286;83;369;0.82;0.24;1.05;3;1;2;261;0;0;871;390;477;4;t30;2022-08-17
zachodniopomorskie;177;47;224;1.05;0.28;1.32;1;0;1;183;0;0;517;243;267;7;t32;2022-08-17
