wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;73;24;97;0.02;0.01;0.03;0;0;0;252;0;0;2881;121;2753;7;t00;2023-05-18
dolnoœl¹skie;3;2;5;0.01;0.01;0.02;0;0;0;10;0;0;92;5;86;1;t02;2023-05-18
kujawsko-pomorskie;2;3;5;0.01;0.01;0.02;0;0;0;18;0;0;118;6;112;0;t04;2023-05-18
lubelskie;6;2;8;0.03;0.01;0.04;0;0;0;17;0;0;350;9;341;0;t06;2023-05-18
lubuskie;2;1;3;0.02;0.01;0.03;0;0;0;3;0;0;39;3;36;0;t08;2023-05-18
³ódzkie;0;1;1;0;0.00;0.00;0;0;0;24;0;0;136;1;133;2;t10;2023-05-18
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;23;0;0;233;2;231;0;t12;2023-05-18
mazowieckie;7;4;11;0.01;0.01;0.02;0;0;0;23;0;0;553;12;541;0;t14;2023-05-18
opolskie;0;0;0;0;0;0;0;0;0;1;0;0;120;0;120;0;t16;2023-05-18
podkarpackie;4;1;5;0.02;0.00;0.02;0;0;0;14;0;0;167;9;158;0;t18;2023-05-18
podlaskie;4;1;5;0.03;0.01;0.04;0;0;0;21;0;0;99;16;82;1;t20;2023-05-18
pomorskie;6;2;8;0.03;0.01;0.03;0;0;0;14;0;0;87;8;78;1;t22;2023-05-18
œl¹skie;13;2;15;0.03;0.00;0.03;0;0;0;39;0;0;285;15;269;1;t24;2023-05-18
œwiêtokrzyskie;3;1;4;0.02;0.01;0.03;0;0;0;1;0;0;61;4;57;0;t26;2023-05-18
warmiñsko-mazurskie;4;1;5;0.03;0.01;0.04;0;0;0;9;0;0;154;6;147;1;t28;2023-05-18
wielkopolskie;7;1;8;0.02;0.00;0.02;0;0;0;11;0;0;85;8;77;0;t30;2023-05-18
zachodniopomorskie;7;0;7;0.04;0;0.04;0;0;0;24;0;0;106;8;98;0;t32;2023-05-18
