wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;797;93;890;0.21;0.02;0.23;10;3;7;1335;37;1;11107;1020;10061;26;t00;2022-05-02
dolnoœl¹skie;45;6;51;0.16;0.02;0.18;0;0;0;78;2;0;726;61;664;1;t02;2022-05-02
kujawsko-pomorskie;24;4;28;0.12;0.02;0.14;0;0;0;56;1;0;352;33;317;2;t04;2022-05-02
lubelskie;76;3;79;0.36;0.01;0.38;0;0;0;126;3;0;614;86;526;2;t06;2022-05-02
lubuskie;8;2;10;0.08;0.02;0.10;0;0;0;27;0;0;179;10;168;1;t08;2022-05-02
³ódzkie;42;2;44;0.17;0.01;0.18;0;0;0;84;3;0;626;49;576;1;t10;2022-05-02
ma³opolskie;97;13;110;0.28;0.04;0.32;3;1;2;157;3;0;1142;125;1013;4;t12;2022-05-02
mazowieckie;140;15;155;0.26;0.03;0.29;4;1;3;241;1;0;1958;174;1777;7;t14;2022-05-02
opolskie;22;4;26;0.22;0.04;0.27;0;0;0;22;0;0;246;28;217;1;t16;2022-05-02
podkarpackie;42;8;50;0.20;0.04;0.24;0;0;0;45;9;1;546;56;488;2;t18;2022-05-02
podlaskie;30;6;36;0.25;0.05;0.31;0;0;0;75;1;0;369;40;329;0;t20;2022-05-02
pomorskie;41;3;44;0.17;0.01;0.19;0;0;0;82;0;0;732;55;677;0;t22;2022-05-02
œl¹skie;110;16;126;0.24;0.04;0.28;1;1;0;147;3;0;1010;139;870;1;t24;2022-05-02
œwiêtokrzyskie;23;3;26;0.19;0.02;0.21;1;0;1;53;4;0;367;32;334;1;t26;2022-05-02
warmiñsko-mazurskie;21;2;23;0.15;0.01;0.16;0;0;0;38;2;0;385;24;360;1;t28;2022-05-02
wielkopolskie;37;2;39;0.11;0.01;0.11;1;0;1;52;4;0;670;54;616;0;t30;2022-05-02
zachodniopomorskie;29;4;33;0.17;0.02;0.19;0;0;0;51;1;0;400;42;357;1;t32;2022-05-02
