wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;107;16;123;0.03;0.00;0.03;0;0;0;7;0;0;2238;138;2098;2;t00;2022-12-10
dolnoœl¹skie;13;1;14;0.04;0.00;0.05;0;0;0;0;0;0;98;14;84;0;t02;2022-12-10
kujawsko-pomorskie;7;0;7;0.03;0;0.03;0;0;0;0;0;0;53;7;46;0;t04;2022-12-10
lubelskie;6;1;7;0.03;0.00;0.03;0;0;0;0;0;0;203;7;196;0;t06;2022-12-10
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;43;1;42;0;t08;2022-12-10
³ódzkie;10;2;12;0.04;0.01;0.05;0;0;0;4;0;0;132;12;120;0;t10;2022-12-10
ma³opolskie;3;1;4;0.01;0.00;0.01;0;0;0;2;0;0;148;4;143;1;t12;2022-12-10
mazowieckie;14;1;15;0.03;0.00;0.03;0;0;0;1;0;0;481;18;463;0;t14;2022-12-10
opolskie;4;1;5;0.04;0.01;0.05;0;0;0;0;0;0;94;7;87;0;t16;2022-12-10
podkarpackie;7;0;7;0.03;0;0.03;0;0;0;0;0;0;138;8;130;0;t18;2022-12-10
podlaskie;4;1;5;0.03;0.01;0.04;0;0;0;0;0;0;56;5;51;0;t20;2022-12-10
pomorskie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;70;5;65;0;t22;2022-12-10
œl¹skie;7;2;9;0.02;0.00;0.02;0;0;0;0;0;0;154;13;141;0;t24;2022-12-10
œwiêtokrzyskie;2;1;3;0.02;0.01;0.02;0;0;0;0;0;0;86;4;82;0;t26;2022-12-10
warmiñsko-mazurskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;39;3;36;0;t28;2022-12-10
wielkopolskie;5;2;7;0.01;0.01;0.02;0;0;0;0;0;0;141;7;134;0;t30;2022-12-10
zachodniopomorskie;8;2;10;0.05;0.01;0.06;0;0;0;0;0;0;67;12;55;0;t32;2022-12-10
