wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;22;4;26;0.01;0.00;0.01;0;0;0;115;0;0;737;26;711;0;t00;2024-04-25
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;10;0;0;21;1;20;0;t02;2024-04-25
kujawsko-pomorskie;6;1;7;0.03;0.00;0.03;0;0;0;8;0;0;46;7;39;0;t04;2024-04-25
lubelskie;3;0;3;0.01;0;0.01;0;0;0;22;0;0;47;3;44;0;t06;2024-04-25
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;8;0;8;0;t08;2024-04-25
³ódzkie;0;0;0;0;0;0;0;0;0;2;0;0;10;0;10;0;t10;2024-04-25
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;3;0;0;32;1;31;0;t12;2024-04-25
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;12;0;0;345;3;342;0;t14;2024-04-25
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;0;0;0;14;2;12;0;t16;2024-04-25
podkarpackie;0;0;0;0;0;0;0;0;0;13;0;0;23;0;23;0;t18;2024-04-25
podlaskie;0;1;1;0;0.01;0.01;0;0;0;9;0;0;33;1;32;0;t20;2024-04-25
pomorskie;1;0;1;0.00;0;0.00;0;0;0;10;0;0;30;1;29;0;t22;2024-04-25
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;13;0;0;41;2;39;0;t24;2024-04-25
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;t26;2024-04-25
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;5;0;0;10;2;8;0;t28;2024-04-25
wielkopolskie;0;1;1;0;0.00;0.00;0;0;0;2;0;0;24;1;23;0;t30;2024-04-25
zachodniopomorskie;0;0;0;0;0;0;0;0;0;3;0;0;19;0;19;0;t32;2024-04-25
