wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;133;20;153;0.03;0.01;0.04;0;0;0;7;0;0;2233;171;2057;5;t00;2022-11-01
dolnoœl¹skie;10;2;12;0.03;0.01;0.04;0;0;0;0;0;0;88;13;75;0;t02;2022-11-01
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;64;3;61;0;t04;2022-11-01
lubelskie;8;1;9;0.04;0.00;0.04;0;0;0;0;0;0;145;11;134;0;t06;2022-11-01
lubuskie;4;0;4;0.04;0;0.04;0;0;0;0;0;0;38;4;34;0;t08;2022-11-01
³ódzkie;8;1;9;0.03;0.00;0.04;0;0;0;0;0;0;100;9;91;0;t10;2022-11-01
ma³opolskie;16;3;19;0.05;0.01;0.06;0;0;0;0;0;0;181;20;160;1;t12;2022-11-01
mazowieckie;18;0;18;0.03;0;0.03;0;0;0;3;0;0;548;19;529;0;t14;2022-11-01
opolskie;7;1;8;0.07;0.01;0.08;0;0;0;0;0;0;56;11;45;0;t16;2022-11-01
podkarpackie;7;5;12;0.03;0.02;0.06;0;0;0;0;0;0;119;14;105;0;t18;2022-11-01
podlaskie;1;1;2;0.01;0.01;0.02;0;0;0;1;0;0;39;2;37;0;t20;2022-11-01
pomorskie;7;3;10;0.03;0.01;0.04;0;0;0;0;0;0;212;14;196;2;t22;2022-11-01
œl¹skie;14;1;15;0.03;0.00;0.03;0;0;0;0;0;0;168;15;152;1;t24;2022-11-01
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;108;6;102;0;t26;2022-11-01
warmiñsko-mazurskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;41;4;37;0;t28;2022-11-01
wielkopolskie;6;0;6;0.02;0;0.02;0;0;0;1;0;0;104;7;97;0;t30;2022-11-01
zachodniopomorskie;8;0;8;0.05;0;0.05;0;0;0;2;0;0;62;8;53;1;t32;2022-11-01
