wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;706;208;914;0.18;0.05;0.24;14;6;8;1097;0;0;5707;976;4708;23;t00;2023-04-13
dolnoœl¹skie;51;10;61;0.18;0.03;0.21;0;0;0;62;0;0;266;67;196;3;t02;2023-04-13
kujawsko-pomorskie;31;12;43;0.15;0.06;0.21;1;0;1;62;0;0;309;44;265;0;t04;2023-04-13
lubelskie;64;22;86;0.30;0.10;0.41;0;0;0;86;0;0;485;94;389;2;t06;2023-04-13
lubuskie;11;7;18;0.11;0.07;0.18;0;0;0;20;0;0;126;21;105;0;t08;2023-04-13
³ódzkie;32;13;45;0.13;0.05;0.18;0;0;0;78;0;0;252;46;206;0;t10;2023-04-13
ma³opolskie;63;14;77;0.18;0.04;0.23;2;1;1;99;0;0;365;81;282;2;t12;2023-04-13
mazowieckie;119;21;140;0.22;0.04;0.26;5;3;2;136;0;0;787;145;642;0;t14;2023-04-13
opolskie;16;5;21;0.16;0.05;0.21;0;0;0;14;0;0;210;21;189;0;t16;2023-04-13
podkarpackie;54;9;63;0.25;0.04;0.30;0;0;0;95;0;0;424;65;359;0;t18;2023-04-13
podlaskie;46;13;59;0.39;0.11;0.50;0;0;0;72;0;0;212;60;152;0;t20;2023-04-13
pomorskie;28;14;42;0.12;0.06;0.18;1;0;1;58;0;0;321;50;267;4;t22;2023-04-13
œl¹skie;34;15;49;0.08;0.03;0.11;0;0;0;87;0;0;535;49;481;5;t24;2023-04-13
œwiêtokrzyskie;18;4;22;0.15;0.03;0.18;1;0;1;15;0;0;132;26;106;0;t26;2023-04-13
warmiñsko-mazurskie;41;20;61;0.29;0.14;0.43;1;0;1;61;0;0;319;69;248;2;t28;2023-04-13
wielkopolskie;34;10;44;0.10;0.03;0.13;3;2;1;54;0;0;225;46;177;2;t30;2023-04-13
zachodniopomorskie;57;18;75;0.34;0.11;0.44;0;0;0;97;0;0;381;79;301;1;t32;2023-04-13
