wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1364;570;1934;0.36;0.15;0.50;1;0;1;1721;0;0;4353;1984;2360;9;t00;2023-11-21
dolnoœl¹skie;98;27;125;0.34;0.09;0.43;0;0;0;95;0;0;232;127;105;0;t02;2023-11-21
kujawsko-pomorskie;103;45;148;0.50;0.22;0.72;0;0;0;128;0;0;341;152;187;2;t04;2023-11-21
lubelskie;114;62;176;0.54;0.29;0.84;0;0;0;152;0;0;333;184;149;0;t06;2023-11-21
lubuskie;40;14;54;0.40;0.14;0.53;0;0;0;50;0;0;104;54;50;0;t08;2023-11-21
³ódzkie;66;25;91;0.27;0.10;0.37;0;0;0;73;0;0;156;92;64;0;t10;2023-11-21
ma³opolskie;84;32;116;0.25;0.09;0.34;0;0;0;154;0;0;261;120;141;0;t12;2023-11-21
mazowieckie;204;72;276;0.38;0.13;0.51;0;0;0;227;0;0;826;280;546;0;t14;2023-11-21
opolskie;33;21;54;0.34;0.21;0.55;0;0;0;41;0;0;124;55;68;1;t16;2023-11-21
podkarpackie;65;22;87;0.31;0.10;0.41;0;0;0;89;0;0;212;92;120;0;t18;2023-11-21
podlaskie;67;43;110;0.57;0.37;0.93;0;0;0;100;0;0;189;111;76;2;t20;2023-11-21
pomorskie;58;23;81;0.25;0.10;0.35;0;0;0;70;0;0;197;84;113;0;t22;2023-11-21
œl¹skie;135;52;187;0.30;0.12;0.41;0;0;0;202;0;0;424;195;229;0;t24;2023-11-21
œwiêtokrzyskie;40;12;52;0.33;0.10;0.42;0;0;0;33;0;0;72;55;16;1;t26;2023-11-21
warmiñsko-mazurskie;72;26;98;0.51;0.18;0.69;0;0;0;95;0;0;186;100;85;1;t28;2023-11-21
wielkopolskie;97;38;135;0.28;0.11;0.39;0;0;0;92;0;0;257;137;119;1;t30;2023-11-21
zachodniopomorskie;60;51;111;0.35;0.30;0.66;1;0;1;118;0;0;297;111;185;1;t32;2023-11-21
