wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;11250;1445;12695;2.93;0.38;3.31;178;38;140;22686;14582;73567;86990;13858;72288;844;t00;2022-03-14
dolnoœl¹skie;705;110;815;2.43;0.38;2.81;23;8;15;1636;1100;5819;5605;898;4673;34;t02;2022-03-14
kujawsko-pomorskie;884;138;1022;4.27;0.67;4.94;19;2;17;1825;1459;5310;5267;1094;4129;44;t04;2022-03-14
lubelskie;891;134;1025;4.24;0.64;4.87;14;4;10;1549;833;3992;5263;1093;4129;41;t06;2022-03-14
lubuskie;444;54;498;4.40;0.53;4.93;11;3;8;869;660;2819;2579;536;2013;30;t08;2022-03-14
³ódzkie;703;66;769;2.87;0.27;3.14;13;1;12;1325;793;3603;5588;846;4693;49;t10;2022-03-14
ma³opolskie;561;54;615;1.64;0.16;1.80;10;6;4;1374;782;4766;5513;663;4807;43;t12;2022-03-14
mazowieckie;1974;207;2181;3.64;0.38;4.02;8;3;5;3353;2323;13818;15001;2407;12390;204;t14;2022-03-14
opolskie;216;33;249;2.20;0.34;2.54;4;0;4;536;220;1599;1999;278;1693;28;t16;2022-03-14
podkarpackie;155;17;172;0.73;0.08;0.81;19;0;19;435;181;1655;3576;190;3381;5;t18;2022-03-14
podlaskie;220;32;252;1.87;0.27;2.14;3;0;3;630;348;1780;2398;283;2097;18;t20;2022-03-14
pomorskie;735;100;835;3.13;0.43;3.56;12;3;9;1507;851;4459;5401;884;4409;108;t22;2022-03-14
œl¹skie;566;82;648;1.26;0.18;1.44;9;1;8;1750;922;4915;7448;732;6672;44;t24;2022-03-14
œwiêtokrzyskie;336;30;366;2.73;0.24;2.98;6;2;4;783;378;2000;2557;395;2140;22;t26;2022-03-14
warmiñsko-mazurskie;497;88;585;3.50;0.62;4.12;10;4;6;1037;707;2872;3809;629;3165;15;t28;2022-03-14
wielkopolskie;1384;173;1557;3.95;0.49;4.45;8;1;7;2552;1918;8498;7880;1698;6106;76;t30;2022-03-14
zachodniopomorskie;878;125;1003;5.19;0.74;5.92;9;0;9;1495;1054;4989;4929;1118;3744;67;t32;2022-03-14
