wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;21397;2593;23990;5.58;0.68;6.25;304;68;236;21535;45950;272350;107006;26504;78236;2266;t00;2022-02-17
dolnoœl¹skie;1505;171;1676;5.19;0.59;5.78;23;6;17;1408;3222;20341;7155;1882;5114;159;t02;2022-02-17
kujawsko-pomorskie;2310;333;2643;11.16;1.61;12.77;18;2;16;2173;4084;21260;8728;2948;5573;207;t04;2022-02-17
lubelskie;986;113;1099;4.69;0.54;5.23;16;2;14;1346;2485;13598;5477;1212;4206;59;t06;2022-02-17
lubuskie;943;97;1040;9.33;0.96;10.30;12;3;9;788;1141;10329;3940;1122;2731;87;t08;2022-02-17
³ódzkie;1098;132;1230;4.48;0.54;5.02;22;11;11;1191;3362;17159;6388;1385;4891;112;t10;2022-02-17
ma³opolskie;1151;108;1259;3.37;0.32;3.69;18;7;11;1291;2762;16543;6418;1360;4918;140;t12;2022-02-17
mazowieckie;3230;371;3601;5.95;0.68;6.63;24;6;18;2637;6256;42979;17835;4063;13326;446;t14;2022-02-17
opolskie;429;62;491;4.37;0.63;5.01;7;1;6;427;1012;7222;2409;561;1803;45;t16;2022-02-17
podkarpackie;388;56;444;1.83;0.26;2.09;33;2;31;528;1267;8721;3910;497;3393;20;t18;2022-02-17
podlaskie;574;79;653;4.88;0.67;5.55;6;0;6;692;1086;6983;2847;723;2062;62;t20;2022-02-17
pomorskie;1467;197;1664;6.25;0.84;7.09;18;3;15;1309;3073;16740;7118;1818;5040;260;t22;2022-02-17
œl¹skie;1516;167;1683;3.36;0.37;3.73;38;11;27;1784;5145;25134;9361;1865;7324;172;t24;2022-02-17
œwiêtokrzyskie;586;66;652;4.76;0.54;5.30;7;2;5;709;1400;8557;2752;719;1950;83;t26;2022-02-17
warmiñsko-mazurskie;929;152;1081;6.54;1.07;7.61;16;5;11;1090;1739;9730;4356;1169;3116;71;t28;2022-02-17
wielkopolskie;2787;314;3101;7.96;0.90;8.86;28;6;22;2699;5640;33437;10550;3344;7003;203;t30;2022-02-17
zachodniopomorskie;1388;174;1562;8.20;1.03;9.23;18;1;17;1426;2169;13145;5953;1706;4121;126;t32;2022-02-17
