wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4721;1124;5845;1.23;0.29;1.52;21;12;9;6413;0;0;15732;6124;9565;43;t00;2022-09-05
dolnoœl¹skie;150;57;207;0.52;0.20;0.71;2;1;1;186;0;0;535;215;318;2;t02;2022-09-05
kujawsko-pomorskie;179;33;212;0.87;0.16;1.02;2;0;2;221;0;0;548;218;330;0;t04;2022-09-05
lubelskie;228;54;282;1.08;0.26;1.34;1;1;0;252;0;0;1083;297;785;1;t06;2022-09-05
lubuskie;70;18;88;0.69;0.18;0.87;2;2;0;98;0;0;255;89;166;0;t08;2022-09-05
³ódzkie;147;61;208;0.60;0.25;0.85;1;1;0;202;0;0;551;218;330;3;t10;2022-09-05
ma³opolskie;222;46;268;0.65;0.13;0.79;4;2;2;301;0;0;789;288;500;1;t12;2022-09-05
mazowieckie;376;106;482;0.69;0.20;0.89;1;0;1;507;0;0;1850;529;1313;8;t14;2022-09-05
opolskie;58;27;85;0.59;0.28;0.87;1;1;0;78;0;0;299;92;205;2;t16;2022-09-05
podkarpackie;169;27;196;0.79;0.13;0.92;0;0;0;178;0;0;588;210;377;1;t18;2022-09-05
podlaskie;111;37;148;0.94;0.31;1.26;0;0;0;162;0;0;391;157;234;0;t20;2022-09-05
pomorskie;101;33;134;0.43;0.14;0.57;1;1;0;131;0;0;452;140;310;2;t22;2022-09-05
œl¹skie;228;54;282;0.51;0.12;0.63;3;1;2;244;0;0;1068;300;764;4;t24;2022-09-05
œwiêtokrzyskie;113;29;142;0.92;0.24;1.15;1;1;0;154;0;0;456;152;302;2;t26;2022-09-05
warmiñsko-mazurskie;87;33;120;0.61;0.23;0.84;0;0;0;139;0;0;499;132;364;3;t28;2022-09-05
wielkopolskie;201;61;262;0.57;0.17;0.75;1;1;0;233;0;0;745;281;464;0;t30;2022-09-05
zachodniopomorskie;89;29;118;0.53;0.17;0.70;1;0;1;106;0;0;375;128;246;1;t32;2022-09-05
