wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4362;1069;5431;1.14;0.28;1.42;25;6;19;6590;0;0;16001;5688;10272;41;t00;2022-09-15
dolnoœl¹skie;137;23;160;0.47;0.08;0.55;1;1;0;152;0;0;482;166;315;1;t02;2022-09-15
kujawsko-pomorskie;150;36;186;0.72;0.17;0.90;4;1;3;262;0;0;597;193;402;2;t04;2022-09-15
lubelskie;247;54;301;1.17;0.26;1.43;1;0;1;312;0;0;978;316;660;2;t06;2022-09-15
lubuskie;35;12;47;0.35;0.12;0.47;1;1;0;72;0;0;185;49;135;1;t08;2022-09-15
³ódzkie;160;34;194;0.65;0.14;0.79;1;0;1;191;0;0;535;202;332;1;t10;2022-09-15
ma³opolskie;180;46;226;0.53;0.13;0.66;2;0;2;302;0;0;842;233;607;2;t12;2022-09-15
mazowieckie;419;92;511;0.77;0.17;0.94;2;0;2;548;0;0;1916;547;1365;4;t14;2022-09-15
opolskie;68;18;86;0.69;0.18;0.88;0;0;0;58;0;0;284;91;192;1;t16;2022-09-15
podkarpackie;143;37;180;0.67;0.17;0.85;3;1;2;162;0;0;574;185;388;1;t18;2022-09-15
podlaskie;101;28;129;0.86;0.24;1.10;1;0;1;148;0;0;395;138;256;1;t20;2022-09-15
pomorskie;86;31;117;0.37;0.13;0.50;0;0;0;147;0;0;440;132;307;1;t22;2022-09-15
œl¹skie;123;65;188;0.27;0.14;0.42;3;0;3;212;0;0;835;203;627;5;t24;2022-09-15
œwiêtokrzyskie;121;21;142;0.98;0.17;1.15;0;0;0;168;0;0;477;173;303;1;t26;2022-09-15
warmiñsko-mazurskie;96;28;124;0.68;0.20;0.87;1;0;1;164;0;0;610;137;470;3;t28;2022-09-15
wielkopolskie;174;62;236;0.50;0.18;0.67;3;2;1;229;0;0;719;258;459;2;t30;2022-09-15
zachodniopomorskie;82;22;104;0.48;0.13;0.61;1;0;1;96;0;0;383;113;270;0;t32;2022-09-15
