wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;218;114;332;0.06;0.03;0.09;0;0;0;342;0;0;1051;341;709;1;t00;2024-07-25
dolnoœl¹skie;13;2;15;0.04;0.01;0.05;0;0;0;18;0;0;36;15;21;0;t02;2024-07-25
kujawsko-pomorskie;28;20;48;0.14;0.10;0.23;0;0;0;40;0;0;84;49;34;1;t04;2024-07-25
lubelskie;18;12;30;0.09;0.06;0.14;0;0;0;40;0;0;62;30;32;0;t06;2024-07-25
lubuskie;3;3;6;0.03;0.03;0.06;0;0;0;3;0;0;12;6;6;0;t08;2024-07-25
³ódzkie;11;3;14;0.04;0.01;0.06;0;0;0;19;0;0;24;15;9;0;t10;2024-07-25
ma³opolskie;17;4;21;0.05;0.01;0.06;0;0;0;30;0;0;48;21;27;0;t12;2024-07-25
mazowieckie;27;21;48;0.05;0.04;0.09;0;0;0;38;0;0;386;49;337;0;t14;2024-07-25
opolskie;4;5;9;0.04;0.05;0.09;0;0;0;1;0;0;36;9;27;0;t16;2024-07-25
podkarpackie;10;5;15;0.05;0.02;0.07;0;0;0;12;0;0;40;15;25;0;t18;2024-07-25
podlaskie;9;9;18;0.08;0.08;0.15;0;0;0;16;0;0;36;18;18;0;t20;2024-07-25
pomorskie;16;7;23;0.07;0.03;0.10;0;0;0;24;0;0;44;25;19;0;t22;2024-07-25
œl¹skie;14;3;17;0.03;0.01;0.04;0;0;0;26;0;0;56;18;38;0;t24;2024-07-25
œwiêtokrzyskie;5;1;6;0.04;0.01;0.05;0;0;0;7;0;0;10;7;3;0;t26;2024-07-25
warmiñsko-mazurskie;20;14;34;0.14;0.10;0.24;0;0;0;33;0;0;57;35;22;0;t28;2024-07-25
wielkopolskie;13;3;16;0.04;0.01;0.05;0;0;0;14;0;0;40;16;24;0;t30;2024-07-25
zachodniopomorskie;7;2;9;0.04;0.01;0.05;0;0;0;20;0;0;42;10;32;0;t32;2024-07-25
