wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;129;58;187;0.03;0.02;0.05;2;0;2;1093;0;0;3261;201;3059;1;t00;2024-02-16
dolnoœl¹skie;9;3;12;0.03;0.01;0.04;1;0;1;54;0;0;237;13;224;0;t02;2024-02-16
kujawsko-pomorskie;4;5;9;0.02;0.02;0.04;0;0;0;56;0;0;181;9;172;0;t04;2024-02-16
lubelskie;17;5;22;0.08;0.02;0.10;0;0;0;113;0;0;293;23;270;0;t06;2024-02-16
lubuskie;6;0;6;0.06;0;0.06;0;0;0;22;0;0;67;6;61;0;t08;2024-02-16
³ódzkie;4;3;7;0.02;0.01;0.03;0;0;0;63;0;0;136;9;127;0;t10;2024-02-16
ma³opolskie;8;2;10;0.02;0.01;0.03;0;0;0;108;0;0;214;12;202;0;t12;2024-02-16
mazowieckie;32;16;48;0.06;0.03;0.09;0;0;0;188;0;0;749;51;698;0;t14;2024-02-16
opolskie;2;1;3;0.02;0.01;0.03;0;0;0;2;0;0;52;3;49;0;t16;2024-02-16
podkarpackie;11;5;16;0.05;0.02;0.08;0;0;0;95;0;0;146;16;130;0;t18;2024-02-16
podlaskie;6;3;9;0.05;0.03;0.08;0;0;0;60;0;0;142;9;133;0;t20;2024-02-16
pomorskie;9;1;10;0.04;0.00;0.04;0;0;0;58;0;0;136;13;122;1;t22;2024-02-16
œl¹skie;3;5;8;0.01;0.01;0.02;0;0;0;118;0;0;309;8;301;0;t24;2024-02-16
œwiêtokrzyskie;7;2;9;0.06;0.02;0.07;0;0;0;13;0;0;46;9;37;0;t26;2024-02-16
warmiñsko-mazurskie;5;0;5;0.04;0;0.04;1;0;1;42;0;0;129;5;124;0;t28;2024-02-16
wielkopolskie;4;5;9;0.01;0.01;0.03;0;0;0;43;0;0;132;9;123;0;t30;2024-02-16
zachodniopomorskie;1;2;3;0.01;0.01;0.02;0;0;0;58;0;0;173;3;170;0;t32;2024-02-16
