wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;146;42;188;0.04;0.01;0.05;0;0;0;5;0;0;996;210;786;0;t00;2023-12-03
dolnoœl¹skie;7;3;10;0.02;0.01;0.03;0;0;0;0;0;0;10;10;0;0;t02;2023-12-03
kujawsko-pomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;3;2;1;0;t04;2023-12-03
lubelskie;12;1;13;0.06;0.00;0.06;0;0;0;0;0;0;25;15;10;0;t06;2023-12-03
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t08;2023-12-03
³ódzkie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;15;4;11;0;t10;2023-12-03
ma³opolskie;11;3;14;0.03;0.01;0.04;0;0;0;1;0;0;33;15;18;0;t12;2023-12-03
mazowieckie;34;4;38;0.06;0.01;0.07;0;0;0;3;0;0;379;40;339;0;t14;2023-12-03
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t16;2023-12-03
podkarpackie;5;3;8;0.02;0.01;0.04;0;0;0;0;0;0;20;8;12;0;t18;2023-12-03
podlaskie;10;0;10;0.08;0;0.08;0;0;0;0;0;0;49;10;39;0;t20;2023-12-03
pomorskie;14;6;20;0.06;0.03;0.09;0;0;0;0;0;0;121;24;97;0;t22;2023-12-03
œl¹skie;6;2;8;0.01;0.00;0.02;0;0;0;1;0;0;31;9;22;0;t24;2023-12-03
œwiêtokrzyskie;3;4;7;0.02;0.03;0.06;0;0;0;0;0;0;15;7;8;0;t26;2023-12-03
warmiñsko-mazurskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;13;4;9;0;t28;2023-12-03
wielkopolskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;11;4;7;0;t30;2023-12-03
zachodniopomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;10;2;8;0;t32;2023-12-03
