wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;344;86;430;0.09;0.02;0.11;0;0;0;28;0;0;2619;477;2131;11;t00;2023-03-18
dolnoœl¹skie;21;4;25;0.07;0.01;0.09;0;0;0;1;0;0;96;28;68;0;t02;2023-03-18
kujawsko-pomorskie;12;4;16;0.06;0.02;0.08;0;0;0;0;0;0;68;17;50;1;t04;2023-03-18
lubelskie;23;5;28;0.11;0.02;0.13;0;0;0;0;0;0;279;34;245;0;t06;2023-03-18
lubuskie;10;5;15;0.10;0.05;0.15;0;0;0;0;0;0;43;16;27;0;t08;2023-03-18
³ódzkie;19;11;30;0.08;0.04;0.12;0;0;0;2;0;0;129;33;95;1;t10;2023-03-18
ma³opolskie;20;9;29;0.06;0.03;0.08;0;0;0;0;0;0;165;32;132;1;t12;2023-03-18
mazowieckie;47;14;61;0.09;0.03;0.11;0;0;0;12;0;0;529;64;465;0;t14;2023-03-18
opolskie;13;1;14;0.13;0.01;0.14;0;0;0;0;0;0;81;16;64;1;t16;2023-03-18
podkarpackie;20;4;24;0.09;0.02;0.11;0;0;0;0;0;0;128;26;102;0;t18;2023-03-18
podlaskie;12;3;15;0.10;0.03;0.13;0;0;0;1;0;0;79;16;62;1;t20;2023-03-18
pomorskie;13;4;17;0.06;0.02;0.07;0;0;0;0;0;0;111;17;94;0;t22;2023-03-18
œl¹skie;30;6;36;0.07;0.01;0.08;0;0;0;2;0;0;300;44;252;4;t24;2023-03-18
œwiêtokrzyskie;29;1;30;0.24;0.01;0.24;0;0;0;0;0;0;101;34;67;0;t26;2023-03-18
warmiñsko-mazurskie;21;5;26;0.15;0.04;0.18;0;0;0;0;0;0;68;29;39;0;t28;2023-03-18
wielkopolskie;24;6;30;0.07;0.02;0.09;0;0;0;10;0;0;156;32;123;1;t30;2023-03-18
zachodniopomorskie;14;2;16;0.08;0.01;0.09;0;0;0;0;0;0;74;17;57;0;t32;2023-03-18
