wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;36;10;46;0.01;0.00;0.01;3;2;1;463;0;0;1601;50;1551;0;t00;2024-03-14
dolnoœl¹skie;1;1;2;0.00;0.00;0.01;0;0;0;37;0;0;84;2;82;0;t02;2024-03-14
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;8;0;0;57;0;57;0;t04;2024-03-14
lubelskie;8;2;10;0.04;0.01;0.05;1;0;1;47;0;0;91;13;78;0;t06;2024-03-14
lubuskie;0;0;0;0;0;0;0;0;0;15;0;0;38;0;38;0;t08;2024-03-14
³ódzkie;2;0;2;0.01;0;0.01;0;0;0;24;0;0;53;2;51;0;t10;2024-03-14
ma³opolskie;1;2;3;0.00;0.01;0.01;0;0;0;51;0;0;124;3;121;0;t12;2024-03-14
mazowieckie;9;0;9;0.02;0;0.02;0;0;0;56;0;0;464;9;455;0;t14;2024-03-14
opolskie;0;0;0;0;0;0;0;0;0;1;0;0;36;0;36;0;t16;2024-03-14
podkarpackie;2;1;3;0.01;0.00;0.01;1;1;0;40;0;0;85;3;82;0;t18;2024-03-14
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;30;0;0;74;3;71;0;t20;2024-03-14
pomorskie;1;1;2;0.00;0.00;0.01;1;1;0;25;0;0;85;2;83;0;t22;2024-03-14
œl¹skie;4;0;4;0.01;0;0.01;0;0;0;56;0;0;117;4;113;0;t24;2024-03-14
œwiêtokrzyskie;0;1;1;0;0.01;0.01;0;0;0;5;0;0;19;1;18;0;t26;2024-03-14
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;29;0;0;74;1;73;0;t28;2024-03-14
wielkopolskie;4;1;5;0.01;0.00;0.01;0;0;0;17;0;0;55;6;49;0;t30;2024-03-14
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;22;0;0;88;1;87;0;t32;2024-03-14
