wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;226;28;254;0.06;0.01;0.07;11;9;2;451;32;0;5598;290;5299;9;t00;2022-06-03
dolnoœl¹skie;13;1;14;0.04;0.00;0.05;0;0;0;35;1;0;242;19;223;0;t02;2022-06-03
kujawsko-pomorskie;5;0;5;0.02;0;0.02;0;0;0;15;4;0;152;5;147;0;t04;2022-06-03
lubelskie;14;0;14;0.07;0;0.07;0;0;0;35;0;0;318;15;303;0;t06;2022-06-03
lubuskie;2;0;2;0.02;0;0.02;0;0;0;5;2;0;65;3;62;0;t08;2022-06-03
³ódzkie;12;0;12;0.05;0;0.05;8;8;0;36;0;0;218;12;206;0;t10;2022-06-03
ma³opolskie;12;3;15;0.04;0.01;0.04;0;0;0;42;1;0;655;19;636;0;t12;2022-06-03
mazowieckie;37;4;41;0.07;0.01;0.08;1;0;1;72;7;0;1122;49;1071;2;t14;2022-06-03
opolskie;6;0;6;0.06;0;0.06;0;0;0;10;0;0;61;7;54;0;t16;2022-06-03
podkarpackie;8;4;12;0.04;0.02;0.06;1;0;1;22;6;0;296;13;283;0;t18;2022-06-03
podlaskie;5;1;6;0.04;0.01;0.05;0;0;0;15;3;0;156;8;147;1;t20;2022-06-03
pomorskie;30;4;34;0.13;0.02;0.14;0;0;0;39;0;0;301;35;265;1;t22;2022-06-03
œl¹skie;32;7;39;0.07;0.02;0.09;0;0;0;65;2;0;608;44;562;2;t24;2022-06-03
œwiêtokrzyskie;8;1;9;0.07;0.01;0.07;0;0;0;14;1;0;258;10;247;1;t26;2022-06-03
warmiñsko-mazurskie;8;1;9;0.06;0.01;0.06;0;0;0;13;1;0;166;11;155;0;t28;2022-06-03
wielkopolskie;14;1;15;0.04;0.00;0.04;1;1;0;16;3;0;237;17;218;2;t30;2022-06-03
zachodniopomorskie;10;1;11;0.06;0.01;0.06;0;0;0;15;1;0;132;11;121;0;t32;2022-06-03
