wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;34;23;57;0.01;0.01;0.01;2;1;1;155;0;0;2344;67;2273;4;t00;2023-06-06
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;66;1;65;0;t02;2023-06-06
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;13;0;0;128;4;123;1;t04;2023-06-06
lubelskie;3;3;6;0.01;0.01;0.03;0;0;0;17;0;0;293;8;285;0;t06;2023-06-06
lubuskie;2;1;3;0.02;0.01;0.03;0;0;0;4;0;0;27;3;24;0;t08;2023-06-06
³ódzkie;2;1;3;0.01;0.00;0.01;0;0;0;9;0;0;66;3;63;0;t10;2023-06-06
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;28;0;0;111;2;109;0;t12;2023-06-06
mazowieckie;5;4;9;0.01;0.01;0.02;1;1;0;18;0;0;508;13;494;1;t14;2023-06-06
opolskie;2;1;3;0.02;0.01;0.03;0;0;0;1;0;0;163;3;160;0;t16;2023-06-06
podkarpackie;1;1;2;0.00;0.00;0.01;0;0;0;9;0;0;102;2;99;1;t18;2023-06-06
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;9;0;0;52;4;48;0;t20;2023-06-06
pomorskie;2;3;5;0.01;0.01;0.02;0;0;0;5;0;0;84;5;79;0;t22;2023-06-06
œl¹skie;2;3;5;0.00;0.01;0.01;1;0;1;22;0;0;187;5;182;0;t24;2023-06-06
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;78;2;76;0;t26;2023-06-06
warmiñsko-mazurskie;4;3;7;0.03;0.02;0.05;0;0;0;5;0;0;128;7;121;0;t28;2023-06-06
wielkopolskie;1;1;2;0.00;0.00;0.01;0;0;0;4;0;0;105;2;102;1;t30;2023-06-06
zachodniopomorskie;1;1;2;0.01;0.01;0.01;0;0;0;6;0;0;81;2;79;0;t32;2023-06-06
