wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;221;0.06;7;4;3;2532;154;63155;48678;279;48327;72;t00;2021-08-16
dolnoœl¹skie;15;0.05;3;3;0;183;10;5985;2913;18;2893;2;t02;2021-08-16
kujawsko-pomorskie;9;0.04;0;0;0;124;14;1874;2069;12;2049;8;t04;2021-08-16
lubelskie;16;0.08;0;0;0;180;11;2860;2285;18;2261;6;t06;2021-08-16
lubuskie;1;0.01;0;0;0;61;5;1560;999;2;996;1;t08;2021-08-16
³ódzkie;12;0.05;0;0;0;146;4;4821;3803;17;3770;16;t10;2021-08-16
ma³opolskie;21;0.06;0;0;0;233;19;3994;3678;24;3652;2;t12;2021-08-16
mazowieckie;27;0.05;0;0;0;444;15;18157;6432;40;6379;13;t14;2021-08-16
opolskie;3;0.03;0;0;0;54;3;1604;1283;7;1276;0;t16;2021-08-16
podkarpackie;18;0.08;0;0;0;137;5;2000;2829;26;2803;0;t18;2021-08-16
podlaskie;18;0.15;0;0;0;90;11;1325;1363;22;1338;3;t20;2021-08-16
pomorskie;10;0.04;1;1;0;172;8;3567;2903;10;2889;4;t22;2021-08-16
œl¹skie;19;0.04;3;0;3;281;15;5494;5313;22;5284;7;t24;2021-08-16
œwiêtokrzyskie;9;0.07;0;0;0;42;6;929;1330;10;1319;1;t26;2021-08-16
warmiñsko-mazurskie;7;0.05;0;0;0;77;8;1249;1667;8;1658;1;t28;2021-08-16
wielkopolskie;16;0.05;0;0;0;211;6;5514;3096;21;3068;7;t30;2021-08-16
zachodniopomorskie;11;0.06;0;0;0;93;11;2197;2074;12;2062;0;t32;2021-08-16
