wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;55;41;96;0.01;0.01;0.03;0;0;0;135;0;0;701;103;598;0;t00;2024-07-05
dolnoœl¹skie;6;1;7;0.02;0.00;0.02;0;0;0;7;0;0;26;7;19;0;t02;2024-07-05
kujawsko-pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;8;0;0;27;5;22;0;t04;2024-07-05
lubelskie;8;5;13;0.04;0.02;0.06;0;0;0;16;0;0;32;14;18;0;t06;2024-07-05
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t08;2024-07-05
³ódzkie;2;1;3;0.01;0.00;0.01;0;0;0;4;0;0;6;3;3;0;t10;2024-07-05
ma³opolskie;6;7;13;0.02;0.02;0.04;0;0;0;19;0;0;34;13;21;0;t12;2024-07-05
mazowieckie;12;3;15;0.02;0.01;0.03;0;0;0;15;0;0;330;16;314;0;t14;2024-07-05
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;t16;2024-07-05
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;6;0;0;10;2;8;0;t18;2024-07-05
podlaskie;4;2;6;0.03;0.02;0.05;0;0;0;4;0;0;7;6;1;0;t20;2024-07-05
pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;12;0;0;28;4;24;0;t22;2024-07-05
œl¹skie;2;5;7;0.00;0.01;0.02;0;0;0;20;0;0;33;7;26;0;t24;2024-07-05
œwiêtokrzyskie;1;1;2;0.01;0.01;0.02;0;0;0;2;0;0;3;2;1;0;t26;2024-07-05
warmiñsko-mazurskie;0;4;4;0;0.03;0.03;0;0;0;7;0;0;79;4;75;0;t28;2024-07-05
wielkopolskie;4;2;6;0.01;0.01;0.02;0;0;0;3;0;0;16;6;10;0;t30;2024-07-05
zachodniopomorskie;2;6;8;0.01;0.04;0.05;0;0;0;12;0;0;27;8;19;0;t32;2024-07-05
