wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4492;505;4997;1.17;0.13;1.30;133;38;95;8040;7784;10958;54697;5734;48470;493;t00;2022-03-30
dolnoœl¹skie;396;33;429;1.37;0.11;1.48;9;7;2;563;634;826;3678;484;3173;21;t02;2022-03-30
kujawsko-pomorskie;209;23;232;1.01;0.11;1.12;13;1;12;513;451;522;2773;266;2480;27;t04;2022-03-30
lubelskie;368;50;418;1.75;0.24;1.99;4;1;3;633;645;774;3925;464;3442;19;t06;2022-03-30
lubuskie;165;12;177;1.63;0.12;1.75;4;1;3;197;246;298;1435;195;1219;21;t08;2022-03-30
³ódzkie;299;28;327;1.22;0.11;1.34;8;1;7;510;438;630;3952;396;3543;13;t10;2022-03-30
ma³opolskie;314;21;335;0.92;0.06;0.98;1;1;0;522;528;733;3786;393;3349;44;t12;2022-03-30
mazowieckie;699;85;784;1.29;0.16;1.44;22;10;12;1207;1317;2543;8163;895;7166;102;t14;2022-03-30
opolskie;102;8;110;1.04;0.08;1.12;1;0;1;267;192;258;1645;123;1492;30;t16;2022-03-30
podkarpackie;96;16;112;0.45;0.08;0.53;8;0;8;254;124;227;3285;150;3127;8;t18;2022-03-30
podlaskie;90;10;100;0.76;0.08;0.85;2;0;2;250;141;254;1374;118;1251;5;t20;2022-03-30
pomorskie;365;44;409;1.56;0.19;1.74;25;1;24;670;563;773;3520;442;3051;27;t22;2022-03-30
œl¹skie;411;55;466;0.91;0.12;1.03;23;13;10;702;641;828;5375;544;4777;54;t24;2022-03-30
œwiêtokrzyskie;121;13;134;0.98;0.11;1.09;5;1;4;269;197;205;1848;165;1674;9;t26;2022-03-30
warmiñsko-mazurskie;132;14;146;0.93;0.10;1.03;0;0;0;278;274;332;1920;166;1750;4;t28;2022-03-30
wielkopolskie;424;58;482;1.21;0.17;1.38;5;1;4;743;889;1128;4102;532;3547;23;t30;2022-03-30
zachodniopomorskie;247;35;282;1.46;0.21;1.67;3;0;3;450;457;618;2362;334;1947;81;t32;2022-03-30
