wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;655;279;934;0.17;0.07;0.24;2;1;1;1121;0;0;2856;977;1876;3;t00;2024-10-10
dolnoœl¹skie;21;20;41;0.07;0.07;0.14;0;0;0;35;0;0;131;41;90;0;t02;2024-10-10
kujawsko-pomorskie;60;21;81;0.29;0.10;0.39;0;0;0;84;0;0;190;84;106;0;t04;2024-10-10
lubelskie;102;40;142;0.48;0.19;0.68;0;0;0;168;0;0;292;148;144;0;t06;2024-10-10
lubuskie;17;2;19;0.17;0.02;0.19;0;0;0;17;0;0;51;20;31;0;t08;2024-10-10
³ódzkie;27;11;38;0.11;0.04;0.16;1;1;0;38;0;0;125;39;86;0;t10;2024-10-10
ma³opolskie;54;24;78;0.16;0.07;0.23;0;0;0;92;0;0;202;78;123;1;t12;2024-10-10
mazowieckie;99;31;130;0.18;0.06;0.24;0;0;0;153;0;0;614;141;473;0;t14;2024-10-10
opolskie;20;15;35;0.20;0.15;0.36;0;0;0;30;0;0;83;35;48;0;t16;2024-10-10
podkarpackie;44;20;64;0.21;0.09;0.30;0;0;0;98;0;0;167;66;101;0;t18;2024-10-10
podlaskie;40;14;54;0.34;0.12;0.46;0;0;0;84;0;0;137;56;81;0;t20;2024-10-10
pomorskie;18;10;28;0.08;0.04;0.12;0;0;0;50;0;0;119;30;89;0;t22;2024-10-10
œl¹skie;43;22;65;0.10;0.05;0.14;0;0;0;97;0;0;212;67;144;1;t24;2024-10-10
œwiêtokrzyskie;20;5;25;0.16;0.04;0.20;0;0;0;19;0;0;60;25;35;0;t26;2024-10-10
warmiñsko-mazurskie;16;10;26;0.11;0.07;0.18;0;0;0;34;0;0;117;27;89;1;t28;2024-10-10
wielkopolskie;46;19;65;0.13;0.05;0.19;1;0;1;67;0;0;160;76;84;0;t30;2024-10-10
zachodniopomorskie;25;14;39;0.15;0.08;0.23;0;0;0;55;0;0;131;39;92;0;t32;2024-10-10
