wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;123;30;153;0.03;0.01;0.04;0;0;0;5;0;0;853;157;695;1;t00;2023-12-30
dolnoœl¹skie;9;2;11;0.03;0.01;0.04;0;0;0;0;0;0;43;11;32;0;t02;2023-12-30
kujawsko-pomorskie;7;0;7;0.03;0;0.03;0;0;0;0;0;0;16;7;9;0;t04;2023-12-30
lubelskie;12;5;17;0.06;0.02;0.08;0;0;0;1;0;0;36;17;19;0;t06;2023-12-30
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;1;1;0;0;t08;2023-12-30
³ódzkie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;10;4;6;0;t10;2023-12-30
ma³opolskie;5;3;8;0.01;0.01;0.02;0;0;0;0;0;0;26;8;18;0;t12;2023-12-30
mazowieckie;23;5;28;0.04;0.01;0.05;0;0;0;2;0;0;375;28;347;0;t14;2023-12-30
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t16;2023-12-30
podkarpackie;14;1;15;0.07;0.00;0.07;0;0;0;0;0;0;45;15;30;0;t18;2023-12-30
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;0;0;0;37;3;34;0;t20;2023-12-30
pomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;78;4;73;1;t22;2023-12-30
œl¹skie;16;1;17;0.04;0.00;0.04;0;0;0;0;0;0;61;18;43;0;t24;2023-12-30
œwiêtokrzyskie;3;1;4;0.02;0.01;0.03;0;0;0;0;0;0;6;4;2;0;t26;2023-12-30
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;5;2;3;0;t28;2023-12-30
wielkopolskie;11;7;18;0.03;0.02;0.05;0;0;0;0;0;0;30;18;12;0;t30;2023-12-30
zachodniopomorskie;3;2;5;0.02;0.01;0.03;0;0;0;2;0;0;21;5;16;0;t32;2023-12-30
