wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;50;6;56;0.01;0.00;0.01;0;0;0;37;6;0;3002;67;2930;5;t00;2022-06-11
dolnoœl¹skie;3;0;3;0.01;0;0.01;0;0;0;1;0;0;87;3;84;0;t02;2022-06-11
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;2;0;43;0;43;0;t04;2022-06-11
lubelskie;0;1;1;0;0.00;0.00;0;0;0;1;2;0;139;1;138;0;t06;2022-06-11
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;33;0;33;0;t08;2022-06-11
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;29;0;0;148;3;145;0;t10;2022-06-11
ma³opolskie;4;0;4;0.01;0;0.01;0;0;0;0;0;0;308;7;299;2;t12;2022-06-11
mazowieckie;9;2;11;0.02;0.00;0.02;0;0;0;0;1;0;780;13;766;1;t14;2022-06-11
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;37;1;36;0;t16;2022-06-11
podkarpackie;2;0;2;0.01;0;0.01;0;0;0;0;1;0;164;2;162;0;t18;2022-06-11
podlaskie;6;1;7;0.05;0.01;0.06;0;0;0;0;0;0;65;8;57;0;t20;2022-06-11
pomorskie;3;0;3;0.01;0;0.01;0;0;0;1;0;0;143;3;140;0;t22;2022-06-11
œl¹skie;4;2;6;0.01;0.00;0.01;0;0;0;1;0;0;171;7;163;1;t24;2022-06-11
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;2;0;0;140;4;136;0;t26;2022-06-11
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;61;0;61;0;t28;2022-06-11
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;151;3;148;0;t30;2022-06-11
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;1;0;0;70;1;69;0;t32;2022-06-11
