wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;652;248;900;0.17;0.06;0.23;4;2;2;1071;0;0;2690;937;1751;2;t00;2024-10-11
dolnoœl¹skie;30;6;36;0.10;0.02;0.12;0;0;0;35;0;0;121;36;85;0;t02;2024-10-11
kujawsko-pomorskie;52;24;76;0.25;0.12;0.37;0;0;0;83;0;0;181;79;102;0;t04;2024-10-11
lubelskie;95;50;145;0.45;0.24;0.69;0;0;0;148;0;0;304;151;153;0;t06;2024-10-11
lubuskie;19;3;22;0.19;0.03;0.22;0;0;0;16;0;0;64;22;42;0;t08;2024-10-11
³ódzkie;27;7;34;0.11;0.03;0.14;1;1;0;71;0;0;126;36;90;0;t10;2024-10-11
ma³opolskie;45;15;60;0.13;0.04;0.18;0;0;0;82;0;0;186;62;124;0;t12;2024-10-11
mazowieckie;105;39;144;0.19;0.07;0.27;0;0;0;154;0;0;604;148;456;0;t14;2024-10-11
opolskie;11;3;14;0.11;0.03;0.14;0;0;0;18;0;0;50;14;36;0;t16;2024-10-11
podkarpackie;58;21;79;0.27;0.10;0.37;0;0;0;93;0;0;186;80;106;0;t18;2024-10-11
podlaskie;40;17;57;0.34;0.14;0.48;1;1;0;91;0;0;131;59;72;0;t20;2024-10-11
pomorskie;14;9;23;0.06;0.04;0.10;0;0;0;44;0;0;84;24;59;1;t22;2024-10-11
œl¹skie;52;16;68;0.12;0.04;0.15;0;0;0;89;0;0;204;69;135;0;t24;2024-10-11
œwiêtokrzyskie;24;8;32;0.20;0.07;0.26;0;0;0;21;0;0;65;33;31;1;t26;2024-10-11
warmiñsko-mazurskie;24;6;30;0.17;0.04;0.21;0;0;0;22;0;0;84;42;42;0;t28;2024-10-11
wielkopolskie;35;16;51;0.10;0.05;0.15;1;0;1;55;0;0;112;52;60;0;t30;2024-10-11
zachodniopomorskie;18;7;25;0.11;0.04;0.15;1;0;1;46;0;0;110;26;84;0;t32;2024-10-11
