wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;228;27;255;0.06;0.01;0.07;3;3;0;434;7;0;3965;294;3667;4;t00;2022-06-17
dolnoœl¹skie;7;0;7;0.02;0;0.02;0;0;0;33;0;0;167;7;160;0;t02;2022-06-17
kujawsko-pomorskie;6;0;6;0.03;0;0.03;0;0;0;26;0;0;98;7;91;0;t04;2022-06-17
lubelskie;21;2;23;0.10;0.01;0.11;0;0;0;38;1;0;164;25;139;0;t06;2022-06-17
lubuskie;3;2;5;0.03;0.02;0.05;0;0;0;11;0;0;44;6;38;0;t08;2022-06-17
³ódzkie;12;1;13;0.05;0.00;0.05;0;0;0;28;0;0;175;15;160;0;t10;2022-06-17
ma³opolskie;27;2;29;0.08;0.01;0.08;0;0;0;47;1;0;343;31;310;2;t12;2022-06-17
mazowieckie;45;9;54;0.08;0.02;0.10;3;3;0;62;0;0;898;67;831;0;t14;2022-06-17
opolskie;5;1;6;0.05;0.01;0.06;0;0;0;11;0;0;113;8;105;0;t16;2022-06-17
podkarpackie;12;4;16;0.06;0.02;0.08;0;0;0;7;0;0;211;17;194;0;t18;2022-06-17
podlaskie;3;4;7;0.03;0.03;0.06;0;0;0;20;0;0;105;12;93;0;t20;2022-06-17
pomorskie;15;0;15;0.06;0;0.06;0;0;0;39;0;0;193;15;178;0;t22;2022-06-17
œl¹skie;41;2;43;0.09;0.00;0.10;0;0;0;55;0;0;389;47;342;0;t24;2022-06-17
œwiêtokrzyskie;2;0;2;0.02;0;0.02;0;0;0;8;3;0;177;2;175;0;t26;2022-06-17
warmiñsko-mazurskie;3;0;3;0.02;0;0.02;0;0;0;8;0;0;208;3;205;0;t28;2022-06-17
wielkopolskie;13;0;13;0.04;0;0.04;0;0;0;25;1;0;217;16;201;0;t30;2022-06-17
zachodniopomorskie;9;0;9;0.05;0;0.05;0;0;0;16;1;0;106;9;96;1;t32;2022-06-17
