wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;545;180;725;0.14;0.05;0.19;12;4;8;1868;0;0;7904;796;7089;19;t00;2022-12-20
dolnoœl¹skie;50;22;72;0.17;0.08;0.25;0;0;0;88;0;0;445;75;370;0;t02;2022-12-20
kujawsko-pomorskie;24;8;32;0.12;0.04;0.15;0;0;0;116;0;0;392;32;357;3;t04;2022-12-20
lubelskie;25;13;38;0.12;0.06;0.18;1;0;1;89;0;0;530;45;484;1;t06;2022-12-20
lubuskie;13;7;20;0.13;0.07;0.20;0;0;0;62;0;0;201;20;181;0;t08;2022-12-20
³ódzkie;25;10;35;0.10;0.04;0.14;0;0;0;105;0;0;357;37;319;1;t10;2022-12-20
ma³opolskie;28;7;35;0.08;0.02;0.10;0;0;0;131;0;0;529;38;490;1;t12;2022-12-20
mazowieckie;81;28;109;0.15;0.05;0.20;3;0;3;266;0;0;1390;119;1267;4;t14;2022-12-20
opolskie;27;12;39;0.28;0.12;0.40;0;0;0;64;0;0;293;44;248;1;t16;2022-12-20
podkarpackie;11;1;12;0.05;0.00;0.06;2;2;0;49;0;0;308;12;296;0;t18;2022-12-20
podlaskie;17;5;22;0.14;0.04;0.19;1;0;1;66;0;0;310;24;285;1;t20;2022-12-20
pomorskie;35;11;46;0.15;0.05;0.20;0;0;0;129;0;0;353;48;304;1;t22;2022-12-20
œl¹skie;72;16;88;0.16;0.04;0.20;1;1;0;252;0;0;884;100;782;2;t24;2022-12-20
œwiêtokrzyskie;19;6;25;0.15;0.05;0.20;1;1;0;93;0;0;264;29;234;1;t26;2022-12-20
warmiñsko-mazurskie;21;3;24;0.15;0.02;0.17;0;0;0;112;0;0;453;28;424;1;t28;2022-12-20
wielkopolskie;37;18;55;0.11;0.05;0.16;3;0;3;95;0;0;448;59;389;0;t30;2022-12-20
zachodniopomorskie;38;11;49;0.22;0.06;0.29;0;0;0;149;0;0;384;54;328;2;t32;2022-12-20
