wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;209;19;228;0.05;0.00;0.06;3;1;2;449;17;0;4518;260;4243;15;t00;2022-06-15
dolnoœl¹skie;17;2;19;0.06;0.01;0.07;0;0;0;40;0;0;195;19;176;0;t02;2022-06-15
kujawsko-pomorskie;11;2;13;0.05;0.01;0.06;0;0;0;32;2;0;120;15;105;0;t04;2022-06-15
lubelskie;12;0;12;0.06;0;0.06;0;0;0;37;2;0;307;13;293;1;t06;2022-06-15
lubuskie;3;0;3;0.03;0;0.03;0;0;0;8;0;0;80;3;77;0;t08;2022-06-15
³ódzkie;7;1;8;0.03;0.00;0.03;0;0;0;44;1;0;241;9;232;0;t10;2022-06-15
ma³opolskie;11;3;14;0.03;0.01;0.04;0;0;0;40;1;0;345;15;329;1;t12;2022-06-15
mazowieckie;63;7;70;0.12;0.01;0.13;3;1;2;78;3;0;999;74;924;1;t14;2022-06-15
opolskie;5;0;5;0.05;0;0.05;0;0;0;13;0;0;225;5;220;0;t16;2022-06-15
podkarpackie;3;0;3;0.01;0;0.01;0;0;0;10;1;0;205;5;200;0;t18;2022-06-15
podlaskie;7;1;8;0.06;0.01;0.07;0;0;0;20;1;0;110;8;101;1;t20;2022-06-15
pomorskie;8;0;8;0.03;0;0.03;0;0;0;37;1;0;156;8;144;4;t22;2022-06-15
œl¹skie;24;1;25;0.05;0.00;0.06;0;0;0;47;2;0;338;25;312;1;t24;2022-06-15
œwiêtokrzyskie;5;0;5;0.04;0;0.04;0;0;0;5;1;0;176;6;169;1;t26;2022-06-15
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;5;0;0;154;2;152;0;t28;2022-06-15
wielkopolskie;13;0;13;0.04;0;0.04;0;0;0;19;2;0;237;14;223;0;t30;2022-06-15
zachodniopomorskie;6;2;8;0.04;0.01;0.05;0;0;0;14;0;0;301;27;269;5;t32;2022-06-15
