wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;512;54;566;0.13;0.01;0.15;15;4;11;850;32;1;9954;686;9247;21;t00;2022-05-10
dolnoœl¹skie;47;3;50;0.16;0.01;0.17;2;1;1;56;3;0;491;57;434;0;t02;2022-05-10
kujawsko-pomorskie;15;2;17;0.07;0.01;0.08;2;1;1;44;0;0;385;23;361;1;t04;2022-05-10
lubelskie;30;5;35;0.14;0.02;0.17;0;0;0;85;2;0;605;38;565;2;t06;2022-05-10
lubuskie;6;0;6;0.06;0;0.06;4;1;3;18;0;0;197;6;191;0;t08;2022-05-10
³ódzkie;27;4;31;0.11;0.02;0.13;0;0;0;41;2;0;530;38;488;4;t10;2022-05-10
ma³opolskie;74;6;80;0.22;0.02;0.23;1;0;1;95;5;1;936;92;840;4;t12;2022-05-10
mazowieckie;86;7;93;0.16;0.01;0.17;1;0;1;139;5;0;1911;115;1795;1;t14;2022-05-10
opolskie;18;2;20;0.18;0.02;0.20;1;0;1;19;2;0;218;23;195;0;t16;2022-05-10
podkarpackie;17;5;22;0.08;0.02;0.10;0;0;0;32;1;0;503;26;476;1;t18;2022-05-10
podlaskie;25;2;27;0.21;0.02;0.23;0;0;0;45;1;0;274;31;243;0;t20;2022-05-10
pomorskie;8;5;13;0.03;0.02;0.06;0;0;0;53;1;0;516;18;498;0;t22;2022-05-10
œl¹skie;82;7;89;0.18;0.02;0.20;2;0;2;110;2;0;1039;120;917;2;t24;2022-05-10
œwiêtokrzyskie;15;2;17;0.12;0.02;0.14;0;0;0;36;4;0;397;19;377;1;t26;2022-05-10
warmiñsko-mazurskie;12;2;14;0.08;0.01;0.10;0;0;0;9;1;0;456;19;437;0;t28;2022-05-10
wielkopolskie;16;1;17;0.05;0.00;0.05;1;0;1;31;2;0;456;18;437;1;t30;2022-05-10
zachodniopomorskie;10;1;11;0.06;0.01;0.06;1;1;0;37;1;0;340;17;321;2;t32;2022-05-10
