wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;16590;4.33;282;70;212;50088;12833;449589;82760;18125;63912;723;t00;2021-11-15
dolnoœl¹skie;1085;3.74;9;3;6;3184;769;27523;5460;1193;4232;35;t02;2021-11-15
kujawsko-pomorskie;1006;4.86;32;6;26;2770;464;20674;4807;1075;3663;69;t04;2021-11-15
lubelskie;1830;8.70;68;14;54;4234;1428;30740;6348;1948;4365;35;t06;2021-11-15
lubuskie;277;2.74;0;0;0;1347;276;11609;1919;307;1602;10;t08;2021-11-15
³ódzkie;1001;4.09;26;5;21;3252;835;27902;6199;1124;5009;66;t10;2021-11-15
ma³opolskie;1303;3.82;20;16;4;3241;852;29205;5816;1423;4347;46;t12;2021-11-15
mazowieckie;3213;5.92;28;4;24;7666;2843;96937;13564;3508;9895;161;t14;2021-11-15
opolskie;310;3.16;3;0;3;1239;261;10611;1785;344;1434;7;t16;2021-11-15
podkarpackie;702;3.30;15;2;13;2218;581;19004;4506;777;3717;12;t18;2021-11-15
podlaskie;724;6.15;21;0;21;2043;690;18086;2585;801;1768;16;t20;2021-11-15
pomorskie;976;4.16;8;0;8;2849;558;31909;4709;1037;3598;74;t22;2021-11-15
œl¹skie;1101;2.44;24;8;16;5403;1022;37520;7435;1264;6119;52;t24;2021-11-15
œwiêtokrzyskie;405;3.29;6;1;5;1102;228;8091;2289;441;1828;20;t26;2021-11-15
warmiñsko-mazurskie;787;5.54;10;10;0;2273;359;17915;3556;840;2701;15;t28;2021-11-15
wielkopolskie;1014;2.90;8;1;7;4502;958;38871;5506;1072;4388;46;t30;2021-11-15
zachodniopomorskie;672;3.97;4;0;4;2680;656;22894;3669;767;2856;46;t32;2021-11-15
