wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;725;305;1030;0.19;0.08;0.27;4;0;4;888;0;0;2659;1059;1596;4;t00;2023-11-03
dolnoœl¹skie;54;21;75;0.19;0.07;0.26;1;0;1;53;0;0;180;78;102;0;t02;2023-11-03
kujawsko-pomorskie;41;22;63;0.20;0.11;0.30;0;0;0;61;0;0;128;64;64;0;t04;2023-11-03
lubelskie;62;25;87;0.29;0.12;0.41;0;0;0;76;0;0;137;88;48;1;t06;2023-11-03
lubuskie;25;7;32;0.25;0.07;0.32;0;0;0;33;0;0;71;32;39;0;t08;2023-11-03
³ódzkie;25;12;37;0.10;0.05;0.15;0;0;0;23;0;0;74;39;34;1;t10;2023-11-03
ma³opolskie;50;11;61;0.15;0.03;0.18;0;0;0;69;0;0;156;62;93;1;t12;2023-11-03
mazowieckie;100;36;136;0.18;0.07;0.25;0;0;0;107;0;0;588;137;451;0;t14;2023-11-03
opolskie;8;7;15;0.08;0.07;0.15;1;0;1;9;0;0;77;15;62;0;t16;2023-11-03
podkarpackie;46;2;48;0.22;0.01;0.23;0;0;0;55;0;0;125;52;73;0;t18;2023-11-03
podlaskie;66;33;99;0.56;0.28;0.84;1;0;1;74;0;0;164;99;65;0;t20;2023-11-03
pomorskie;30;11;41;0.13;0.05;0.17;0;0;0;35;0;0;100;42;58;0;t22;2023-11-03
œl¹skie;68;39;107;0.15;0.09;0.24;0;0;0;79;0;0;207;108;98;1;t24;2023-11-03
œwiêtokrzyskie;27;13;40;0.22;0.11;0.33;0;0;0;30;0;0;54;42;12;0;t26;2023-11-03
warmiñsko-mazurskie;31;20;51;0.22;0.14;0.36;1;0;1;42;0;0;246;53;193;0;t28;2023-11-03
wielkopolskie;57;21;78;0.16;0.06;0.22;0;0;0;75;0;0;132;80;52;0;t30;2023-11-03
zachodniopomorskie;25;23;48;0.15;0.14;0.28;0;0;0;65;0;0;137;51;86;0;t32;2023-11-03
