wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;294;45;339;0.08;0.01;0.09;6;2;4;736;9;0;5878;372;5495;11;t00;2022-06-06
dolnoœl¹skie;31;3;34;0.11;0.01;0.12;0;0;0;49;0;0;267;41;225;1;t02;2022-06-06
kujawsko-pomorskie;15;3;18;0.07;0.01;0.09;1;0;1;44;0;0;212;23;189;0;t04;2022-06-06
lubelskie;11;2;13;0.05;0.01;0.06;1;0;1;42;1;0;474;14;459;1;t06;2022-06-06
lubuskie;5;1;6;0.05;0.01;0.06;0;0;0;23;0;0;95;6;89;0;t08;2022-06-06
³ódzkie;19;2;21;0.08;0.01;0.09;0;0;0;62;2;0;236;22;214;0;t10;2022-06-06
ma³opolskie;31;1;32;0.09;0.00;0.09;1;1;0;55;1;0;534;34;499;1;t12;2022-06-06
mazowieckie;45;9;54;0.08;0.02;0.10;1;0;1;120;1;0;1188;63;1122;3;t14;2022-06-06
opolskie;4;3;7;0.04;0.03;0.07;0;0;0;22;0;0;119;7;112;0;t16;2022-06-06
podkarpackie;15;0;15;0.07;0;0.07;0;0;0;22;1;0;341;15;325;1;t18;2022-06-06
podlaskie;10;1;11;0.08;0.01;0.09;0;0;0;46;0;0;174;11;163;0;t20;2022-06-06
pomorskie;27;3;30;0.12;0.01;0.13;0;0;0;62;0;0;272;31;241;0;t22;2022-06-06
œl¹skie;41;9;50;0.09;0.02;0.11;1;0;1;98;2;0;535;53;478;4;t24;2022-06-06
œwiêtokrzyskie;12;3;15;0.10;0.02;0.12;0;0;0;18;0;0;269;15;254;0;t26;2022-06-06
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;1;1;0;18;0;0;266;2;264;0;t28;2022-06-06
wielkopolskie;14;4;18;0.04;0.01;0.05;0;0;0;27;1;0;288;19;269;0;t30;2022-06-06
zachodniopomorskie;2;1;3;0.01;0.01;0.02;0;0;0;27;0;0;161;3;158;0;t32;2022-06-06
