wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;582;138;720;0.15;0.04;0.19;4;1;3;1796;0;0;8260;802;7437;21;t00;2022-12-21
dolnoœl¹skie;41;8;49;0.14;0.03;0.17;0;0;0;92;0;0;392;52;339;1;t02;2022-12-21
kujawsko-pomorskie;31;13;44;0.15;0.06;0.21;2;0;2;119;0;0;465;46;414;5;t04;2022-12-21
lubelskie;22;0;22;0.10;0;0.10;0;0;0;77;0;0;449;26;422;1;t06;2022-12-21
lubuskie;22;10;32;0.22;0.10;0.32;0;0;0;46;0;0;211;36;174;1;t08;2022-12-21
³ódzkie;46;5;51;0.19;0.02;0.21;0;0;0;109;0;0;417;57;358;2;t10;2022-12-21
ma³opolskie;20;6;26;0.06;0.02;0.08;0;0;0;111;0;0;420;27;391;2;t12;2022-12-21
mazowieckie;80;18;98;0.15;0.03;0.18;0;0;0;297;0;0;1239;112;1126;1;t14;2022-12-21
opolskie;29;8;37;0.30;0.08;0.38;0;0;0;44;0;0;299;44;255;0;t16;2022-12-21
podkarpackie;16;1;17;0.08;0.00;0.08;0;0;0;41;0;0;343;17;325;1;t18;2022-12-21
podlaskie;18;3;21;0.15;0.03;0.18;0;0;0;85;0;0;275;21;254;0;t20;2022-12-21
pomorskie;25;7;32;0.11;0.03;0.14;1;0;1;102;0;0;336;33;303;0;t22;2022-12-21
œl¹skie;73;14;87;0.16;0.03;0.19;0;0;0;278;0;0;774;92;680;2;t24;2022-12-21
œwiêtokrzyskie;14;5;19;0.11;0.04;0.15;1;1;0;63;0;0;263;30;233;0;t26;2022-12-21
warmiñsko-mazurskie;14;4;18;0.10;0.03;0.13;0;0;0;78;0;0;398;19;379;0;t28;2022-12-21
wielkopolskie;42;9;51;0.12;0.03;0.15;0;0;0;94;0;0;523;59;461;3;t30;2022-12-21
zachodniopomorskie;50;14;64;0.30;0.08;0.38;0;0;0;159;0;0;357;74;282;1;t32;2022-12-21
