wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;179;67;246;0.05;0.02;0.06;0;0;0;529;0;0;1810;258;1545;7;t00;2024-11-07
dolnoœl¹skie;13;1;14;0.04;0.00;0.05;0;0;0;29;0;0;69;14;55;0;t02;2024-11-07
kujawsko-pomorskie;15;4;19;0.07;0.02;0.09;0;0;0;49;0;0;213;19;189;5;t04;2024-11-07
lubelskie;17;4;21;0.08;0.02;0.10;0;0;0;62;0;0;87;21;66;0;t06;2024-11-07
lubuskie;5;6;11;0.05;0.06;0.11;0;0;0;14;0;0;29;11;18;0;t08;2024-11-07
³ódzkie;4;3;7;0.02;0.01;0.03;0;0;0;15;0;0;44;8;36;0;t10;2024-11-07
ma³opolskie;12;7;19;0.04;0.02;0.06;0;0;0;45;0;0;101;20;80;1;t12;2024-11-07
mazowieckie;20;12;32;0.04;0.02;0.06;0;0;0;54;0;0;455;33;422;0;t14;2024-11-07
opolskie;1;2;3;0.01;0.02;0.03;0;0;0;5;0;0;50;3;47;0;t16;2024-11-07
podkarpackie;21;6;27;0.10;0.03;0.13;0;0;0;54;0;0;106;30;76;0;t18;2024-11-07
podlaskie;10;7;17;0.08;0.06;0.14;0;0;0;47;0;0;73;20;53;0;t20;2024-11-07
pomorskie;5;3;8;0.02;0.01;0.03;0;0;0;21;0;0;168;9;158;1;t22;2024-11-07
œl¹skie;20;1;21;0.04;0.00;0.05;0;0;0;59;0;0;143;21;122;0;t24;2024-11-07
œwiêtokrzyskie;6;1;7;0.05;0.01;0.06;0;0;0;7;0;0;27;8;19;0;t26;2024-11-07
warmiñsko-mazurskie;6;3;9;0.04;0.02;0.06;0;0;0;18;0;0;39;9;30;0;t28;2024-11-07
wielkopolskie;7;4;11;0.02;0.01;0.03;0;0;0;28;0;0;78;11;67;0;t30;2024-11-07
zachodniopomorskie;14;3;17;0.08;0.02;0.10;0;0;0;22;0;0;74;18;56;0;t32;2024-11-07
