wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;102;27;129;0.03;0.01;0.03;0;0;0;7;0;0;1816;145;1667;4;t00;2023-02-05
dolnoœl¹skie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;55;2;53;0;t02;2023-02-05
kujawsko-pomorskie;3;1;4;0.01;0.00;0.02;0;0;0;1;0;0;50;6;42;2;t04;2023-02-05
lubelskie;2;1;3;0.01;0.00;0.01;0;0;0;1;0;0;167;3;164;0;t06;2023-02-05
lubuskie;2;1;3;0.02;0.01;0.03;0;0;0;0;0;0;28;3;25;0;t08;2023-02-05
³ódzkie;12;2;14;0.05;0.01;0.06;0;0;0;0;0;0;72;15;57;0;t10;2023-02-05
ma³opolskie;4;1;5;0.01;0.00;0.01;0;0;0;0;0;0;88;8;80;0;t12;2023-02-05
mazowieckie;19;0;19;0.04;0;0.04;0;0;0;0;0;0;436;21;414;1;t14;2023-02-05
opolskie;4;2;6;0.04;0.02;0.06;0;0;0;0;0;0;65;8;57;0;t16;2023-02-05
podkarpackie;6;1;7;0.03;0.00;0.03;0;0;0;0;0;0;100;7;93;0;t18;2023-02-05
podlaskie;3;1;4;0.03;0.01;0.03;0;0;0;0;0;0;48;5;43;0;t20;2023-02-05
pomorskie;6;3;9;0.03;0.01;0.04;0;0;0;0;0;0;209;12;197;0;t22;2023-02-05
œl¹skie;14;3;17;0.03;0.01;0.04;0;0;0;0;0;0;121;18;103;0;t24;2023-02-05
œwiêtokrzyskie;4;3;7;0.03;0.02;0.06;0;0;0;2;0;0;91;7;84;0;t26;2023-02-05
warmiñsko-mazurskie;3;4;7;0.02;0.03;0.05;0;0;0;0;0;0;59;7;52;0;t28;2023-02-05
wielkopolskie;8;1;9;0.02;0.00;0.03;0;0;0;3;0;0;64;9;55;0;t30;2023-02-05
zachodniopomorskie;2;2;4;0.01;0.01;0.02;0;0;0;0;0;0;39;4;35;0;t32;2023-02-05
