wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;130;40;170;0.03;0.01;0.04;0;0;0;1;0;0;731;196;534;1;t00;2023-12-10
dolnoœl¹skie;2;2;4;0.01;0.01;0.01;0;0;0;0;0;0;4;4;0;0;t02;2023-12-10
kujawsko-pomorskie;4;3;7;0.02;0.01;0.03;0;0;0;0;0;0;9;8;1;0;t04;2023-12-10
lubelskie;12;4;16;0.06;0.02;0.08;0;0;0;0;0;0;34;18;16;0;t06;2023-12-10
lubuskie;5;1;6;0.05;0.01;0.06;0;0;0;0;0;0;7;6;1;0;t08;2023-12-10
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t10;2023-12-10
ma³opolskie;12;2;14;0.04;0.01;0.04;0;0;0;0;0;0;40;16;24;0;t12;2023-12-10
mazowieckie;34;13;47;0.06;0.02;0.09;0;0;0;1;0;0;386;49;337;0;t14;2023-12-10
opolskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;1;1;0;0;t16;2023-12-10
podkarpackie;6;0;6;0.03;0;0.03;0;0;0;0;0;0;18;6;12;0;t18;2023-12-10
podlaskie;2;3;5;0.02;0.03;0.04;0;0;0;0;0;0;30;5;25;0;t20;2023-12-10
pomorskie;4;1;5;0.02;0.00;0.02;0;0;0;0;0;0;24;5;18;1;t22;2023-12-10
œl¹skie;17;3;20;0.04;0.01;0.04;0;0;0;0;0;0;38;21;17;0;t24;2023-12-10
œwiêtokrzyskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;12;3;9;0;t26;2023-12-10
warmiñsko-mazurskie;4;2;6;0.03;0.01;0.04;0;0;0;0;0;0;9;6;3;0;t28;2023-12-10
wielkopolskie;12;3;15;0.03;0.01;0.04;0;0;0;0;0;0;23;15;8;0;t30;2023-12-10
zachodniopomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;10;2;8;0;t32;2023-12-10
