wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;324;134;458;0.08;0.03;0.12;3;1;2;552;0;0;1609;479;1126;4;t00;2023-10-20
dolnoœl¹skie;13;14;27;0.04;0.05;0.09;0;0;0;37;0;0;88;27;61;0;t02;2023-10-20
kujawsko-pomorskie;11;8;19;0.05;0.04;0.09;0;0;0;26;0;0;79;19;60;0;t04;2023-10-20
lubelskie;28;9;37;0.13;0.04;0.18;0;0;0;63;0;0;106;39;67;0;t06;2023-10-20
lubuskie;3;6;9;0.03;0.06;0.09;0;0;0;7;0;0;22;10;12;0;t08;2023-10-20
³ódzkie;12;3;15;0.05;0.01;0.06;1;1;0;19;0;0;45;15;30;0;t10;2023-10-20
ma³opolskie;28;11;39;0.08;0.03;0.11;0;0;0;65;0;0;123;40;83;0;t12;2023-10-20
mazowieckie;89;28;117;0.16;0.05;0.22;1;0;1;88;0;0;500;124;374;2;t14;2023-10-20
opolskie;9;3;12;0.09;0.03;0.12;0;0;0;5;0;0;36;12;24;0;t16;2023-10-20
podkarpackie;24;2;26;0.11;0.01;0.12;0;0;0;32;0;0;77;33;44;0;t18;2023-10-20
podlaskie;23;11;34;0.20;0.09;0.29;0;0;0;45;0;0;91;35;56;0;t20;2023-10-20
pomorskie;11;10;21;0.05;0.04;0.09;0;0;0;25;0;0;61;21;40;0;t22;2023-10-20
œl¹skie;21;3;24;0.05;0.01;0.05;0;0;0;49;0;0;101;24;77;0;t24;2023-10-20
œwiêtokrzyskie;13;4;17;0.11;0.03;0.14;0;0;0;7;0;0;23;17;6;0;t26;2023-10-20
warmiñsko-mazurskie;3;4;7;0.02;0.03;0.05;0;0;0;15;0;0;22;8;14;0;t28;2023-10-20
wielkopolskie;15;10;25;0.04;0.03;0.07;1;0;1;30;0;0;84;26;56;2;t30;2023-10-20
zachodniopomorskie;18;8;26;0.11;0.05;0.15;0;0;0;38;0;0;87;26;61;0;t32;2023-10-20
