wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;126;33;159;0.03;0.01;0.04;6;3;3;308;0;0;3540;178;3355;7;t00;2023-05-09
dolnoœl¹skie;9;0;9;0.03;0;0.03;1;1;0;18;0;0;155;12;142;1;t02;2023-05-09
kujawsko-pomorskie;10;3;13;0.05;0.01;0.06;0;0;0;18;0;0;125;14;110;1;t04;2023-05-09
lubelskie;9;4;13;0.04;0.02;0.06;0;0;0;11;0;0;353;14;339;0;t06;2023-05-09
lubuskie;6;2;8;0.06;0.02;0.08;0;0;0;10;0;0;81;11;70;0;t08;2023-05-09
³ódzkie;9;1;10;0.04;0.00;0.04;0;0;0;23;0;0;184;10;174;0;t10;2023-05-09
ma³opolskie;5;1;6;0.01;0.00;0.02;0;0;0;29;0;0;147;8;139;0;t12;2023-05-09
mazowieckie;8;5;13;0.01;0.01;0.02;1;0;1;33;0;0;646;14;632;0;t14;2023-05-09
opolskie;2;0;2;0.02;0;0.02;1;0;1;4;0;0;165;2;163;0;t16;2023-05-09
podkarpackie;7;3;10;0.03;0.01;0.05;0;0;0;22;0;0;236;11;224;1;t18;2023-05-09
podlaskie;4;5;9;0.03;0.04;0.08;0;0;0;20;0;0;99;9;90;0;t20;2023-05-09
pomorskie;3;2;5;0.01;0.01;0.02;0;0;0;16;0;0;191;7;183;1;t22;2023-05-09
œl¹skie;18;0;18;0.04;0;0.04;0;0;0;44;0;0;258;20;237;1;t24;2023-05-09
œwiêtokrzyskie;7;0;7;0.06;0;0.06;1;0;1;8;0;0;72;8;64;0;t26;2023-05-09
warmiñsko-mazurskie;8;2;10;0.06;0.01;0.07;2;2;0;26;0;0;254;10;244;0;t28;2023-05-09
wielkopolskie;12;1;13;0.03;0.00;0.04;0;0;0;11;0;0;119;14;104;1;t30;2023-05-09
zachodniopomorskie;6;3;9;0.04;0.02;0.05;0;0;0;15;0;0;208;10;197;1;t32;2023-05-09
