wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;91;0.02;0;0;0;318;133;76407;24769;110;24617;42;t00;2021-08-01
dolnoœl¹skie;8;0.03;0;0;0;18;10;6771;1301;9;1291;1;t02;2021-08-01
kujawsko-pomorskie;3;0.01;0;0;0;3;4;2322;953;4;947;2;t04;2021-08-01
lubelskie;9;0.04;0;0;0;3;10;3409;1064;11;1045;8;t06;2021-08-01
lubuskie;1;0.01;0;0;0;4;1;1817;528;2;526;0;t08;2021-08-01
³ódzkie;5;0.02;0;0;0;170;13;6699;1351;5;1346;0;t10;2021-08-01
ma³opolskie;11;0.03;0;0;0;5;14;4969;2612;12;2596;4;t12;2021-08-01
mazowieckie;9;0.02;0;0;0;46;17;21849;2955;11;2938;6;t14;2021-08-01
opolskie;0;0;0;0;0;2;1;1856;648;0;647;1;t16;2021-08-01
podkarpackie;5;0.02;0;0;0;12;5;2726;1671;6;1665;0;t18;2021-08-01
podlaskie;3;0.03;0;0;0;0;2;1901;538;4;533;1;t20;2021-08-01
pomorskie;8;0.03;0;0;0;3;7;4028;1513;8;1502;3;t22;2021-08-01
œl¹skie;12;0.03;0;0;0;28;15;6015;2812;14;2792;6;t24;2021-08-01
œwiêtokrzyskie;5;0.04;0;0;0;2;4;1481;793;5;787;1;t26;2021-08-01
warmiñsko-mazurskie;3;0.02;0;0;0;1;6;1387;653;5;648;0;t28;2021-08-01
wielkopolskie;4;0.01;0;0;0;16;14;6535;1557;5;1548;4;t30;2021-08-01
zachodniopomorskie;2;0.01;0;0;0;5;10;2620;1052;5;1046;1;t32;2021-08-01
