wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;9;1;10;0.00;0.00;0.00;0;0;0;30;0;0;865;10;853;2;t00;2023-07-18
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;6;1;5;0;t02;2023-07-18
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;19;1;18;0;t04;2023-07-18
lubelskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;11;1;10;0;t06;2023-07-18
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t08;2023-07-18
³ódzkie;0;0;0;0;0;0;0;0;0;1;0;0;17;0;17;0;t10;2023-07-18
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;7;0;0;27;2;23;2;t12;2023-07-18
mazowieckie;0;0;0;0;0;0;0;0;0;1;0;0;322;0;322;0;t14;2023-07-18
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t16;2023-07-18
podkarpackie;0;0;0;0;0;0;0;0;0;3;0;0;5;0;5;0;t18;2023-07-18
podlaskie;0;1;1;0;0.01;0.01;0;0;0;1;0;0;7;1;6;0;t20;2023-07-18
pomorskie;0;0;0;0;0;0;0;0;0;2;0;0;31;0;31;0;t22;2023-07-18
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;3;0;0;24;1;23;0;t24;2023-07-18
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;1;0;0;5;0;5;0;t26;2023-07-18
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;268;1;267;0;t28;2023-07-18
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;18;1;17;0;t30;2023-07-18
zachodniopomorskie;0;0;0;0;0;0;0;0;0;3;0;0;24;0;24;0;t32;2023-07-18
