wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;249;75;324;0.06;0.02;0.08;7;1;6;599;0;0;4914;369;4534;11;t00;2023-01-12
dolnoœl¹skie;12;5;17;0.04;0.02;0.06;0;0;0;28;0;0;204;25;179;0;t02;2023-01-12
kujawsko-pomorskie;17;5;22;0.08;0.02;0.11;0;0;0;37;0;0;146;24;122;0;t04;2023-01-12
lubelskie;16;4;20;0.08;0.02;0.10;0;0;0;33;0;0;425;21;403;1;t06;2023-01-12
lubuskie;9;2;11;0.09;0.02;0.11;1;1;0;15;0;0;95;11;84;0;t08;2023-01-12
³ódzkie;11;1;12;0.04;0.00;0.05;0;0;0;30;0;0;247;12;235;0;t10;2023-01-12
ma³opolskie;19;6;25;0.06;0.02;0.07;1;0;1;57;0;0;281;28;252;1;t12;2023-01-12
mazowieckie;37;9;46;0.07;0.02;0.08;0;0;0;101;0;0;869;57;810;2;t14;2023-01-12
opolskie;11;5;16;0.11;0.05;0.16;0;0;0;23;0;0;220;17;203;0;t16;2023-01-12
podkarpackie;13;3;16;0.06;0.01;0.08;1;0;1;17;0;0;255;16;239;0;t18;2023-01-12
podlaskie;11;3;14;0.09;0.03;0.12;0;0;0;17;0;0;171;14;157;0;t20;2023-01-12
pomorskie;11;3;14;0.05;0.01;0.06;0;0;0;33;0;0;361;15;346;0;t22;2023-01-12
œl¹skie;37;10;47;0.08;0.02;0.10;0;0;0;59;0;0;366;55;310;1;t24;2023-01-12
œwiêtokrzyskie;10;2;12;0.08;0.02;0.10;0;0;0;42;0;0;205;13;192;0;t26;2023-01-12
warmiñsko-mazurskie;6;3;9;0.04;0.02;0.06;0;0;0;24;0;0;297;9;286;2;t28;2023-01-12
wielkopolskie;9;7;16;0.03;0.02;0.05;4;0;4;35;0;0;250;21;228;1;t30;2023-01-12
zachodniopomorskie;14;7;21;0.08;0.04;0.12;0;0;0;47;0;0;177;23;153;1;t32;2023-01-12
