wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3721;758;4479;0.97;0.20;1.17;16;3;13;4271;4;0;11856;4758;7058;40;t00;2022-08-02
dolnoœl¹skie;309;53;362;1.07;0.18;1.25;0;0;0;323;0;0;743;376;364;3;t02;2022-08-02
kujawsko-pomorskie;198;45;243;0.96;0.22;1.17;0;0;0;272;1;0;602;250;347;5;t04;2022-08-02
lubelskie;161;37;198;0.77;0.18;0.94;4;0;4;224;0;0;693;223;470;0;t06;2022-08-02
lubuskie;81;17;98;0.80;0.17;0.97;0;0;0;79;0;0;250;99;149;2;t08;2022-08-02
³ódzkie;228;45;273;0.93;0.18;1.11;0;0;0;278;0;0;642;291;346;5;t10;2022-08-02
ma³opolskie;311;46;357;0.91;0.13;1.05;1;0;1;354;1;0;985;370;611;4;t12;2022-08-02
mazowieckie;625;122;747;1.15;0.22;1.38;1;0;1;684;2;0;2113;795;1312;6;t14;2022-08-02
opolskie;89;21;110;0.91;0.21;1.12;0;0;0;99;0;0;341;119;222;0;t16;2022-08-02
podkarpackie;147;32;179;0.69;0.15;0.84;1;0;1;150;0;0;530;186;344;0;t18;2022-08-02
podlaskie;124;24;148;1.05;0.20;1.26;1;0;1;185;0;0;431;155;276;0;t20;2022-08-02
pomorskie;204;48;252;0.87;0.20;1.07;6;3;3;283;0;0;641;272;367;2;t22;2022-08-02
œl¹skie;471;97;568;1.04;0.22;1.26;1;0;1;552;0;0;1296;598;693;5;t24;2022-08-02
œwiêtokrzyskie;109;19;128;0.89;0.15;1.04;1;0;1;132;0;0;408;136;272;0;t26;2022-08-02
warmiñsko-mazurskie;127;39;166;0.89;0.27;1.17;0;0;0;164;0;0;466;180;284;2;t28;2022-08-02
wielkopolskie;267;65;332;0.76;0.19;0.95;0;0;0;234;0;0;795;364;431;0;t30;2022-08-02
zachodniopomorskie;151;47;198;0.89;0.28;1.17;0;0;0;178;0;0;441;208;230;3;t32;2022-08-02
