wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;87;8;95;0.02;0.00;0.02;0;0;0;31;12;0;5265;109;5153;3;t00;2022-05-21
dolnoœl¹skie;3;0;3;0.01;0;0.01;0;0;0;2;3;0;259;4;255;0;t02;2022-05-21
kujawsko-pomorskie;4;1;5;0.02;0.00;0.02;0;0;0;2;1;0;159;5;154;0;t04;2022-05-21
lubelskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;175;4;171;0;t06;2022-05-21
lubuskie;2;0;2;0.02;0;0.02;0;0;0;0;1;0;62;2;60;0;t08;2022-05-21
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;0;2;0;219;4;214;1;t10;2022-05-21
ma³opolskie;7;0;7;0.02;0;0.02;0;0;0;2;1;0;599;9;590;0;t12;2022-05-21
mazowieckie;15;2;17;0.03;0.00;0.03;0;0;0;12;2;0;997;20;977;0;t14;2022-05-21
opolskie;3;0;3;0.03;0;0.03;0;0;0;0;0;0;89;4;85;0;t16;2022-05-21
podkarpackie;6;1;7;0.03;0.00;0.03;0;0;0;0;0;0;310;8;302;0;t18;2022-05-21
podlaskie;2;0;2;0.02;0;0.02;0;0;0;2;0;0;125;2;123;0;t20;2022-05-21
pomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;258;4;253;1;t22;2022-05-21
œl¹skie;12;2;14;0.03;0.00;0.03;0;0;0;8;1;0;511;14;496;1;t24;2022-05-21
œwiêtokrzyskie;7;0;7;0.06;0;0.06;0;0;0;0;0;0;214;10;204;0;t26;2022-05-21
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;103;1;102;0;t28;2022-05-21
wielkopolskie;1;1;2;0.00;0.00;0.01;0;0;0;2;1;0;265;2;263;0;t30;2022-05-21
zachodniopomorskie;5;0;5;0.03;0;0.03;0;0;0;1;0;0;134;6;128;0;t32;2022-05-21
