wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;137;25;162;0.04;0.01;0.04;0;0;0;6;0;0;2889;183;2690;16;t00;2022-12-25
dolnoœl¹skie;12;2;14;0.04;0.01;0.05;0;0;0;0;0;0;152;16;136;0;t02;2022-12-25
kujawsko-pomorskie;4;3;7;0.02;0.01;0.03;0;0;0;0;0;0;112;8;103;1;t04;2022-12-25
lubelskie;2;1;3;0.01;0.00;0.01;0;0;0;0;0;0;215;4;211;0;t06;2022-12-25
lubuskie;10;2;12;0.10;0.02;0.12;0;0;0;0;0;0;95;12;82;1;t08;2022-12-25
³ódzkie;11;0;11;0.04;0;0.04;0;0;0;0;0;0;171;11;158;2;t10;2022-12-25
ma³opolskie;7;4;11;0.02;0.01;0.03;0;0;0;0;0;0;196;12;183;1;t12;2022-12-25
mazowieckie;18;2;20;0.03;0.00;0.04;0;0;0;0;0;0;514;23;489;2;t14;2022-12-25
opolskie;5;1;6;0.05;0.01;0.06;0;0;0;0;0;0;65;6;58;1;t16;2022-12-25
podkarpackie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;110;6;103;1;t18;2022-12-25
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;2;0;0;98;3;94;1;t20;2022-12-25
pomorskie;13;4;17;0.06;0.02;0.07;0;0;0;0;0;0;373;23;349;1;t22;2022-12-25
œl¹skie;17;2;19;0.04;0.00;0.04;0;0;0;2;0;0;223;20;199;4;t24;2022-12-25
œwiêtokrzyskie;7;1;8;0.06;0.01;0.07;0;0;0;0;0;0;111;10;101;0;t26;2022-12-25
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;1;0;0;64;6;58;0;t28;2022-12-25
wielkopolskie;8;1;9;0.02;0.00;0.03;0;0;0;0;0;0;131;10;120;1;t30;2022-12-25
zachodniopomorskie;7;0;7;0.04;0;0.04;0;0;0;1;0;0;120;7;113;0;t32;2022-12-25
