wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;776;328;1104;0.20;0.09;0.29;1;0;1;1064;0;0;2803;1138;1661;4;t00;2023-10-30
dolnoœl¹skie;59;20;79;0.20;0.07;0.27;0;0;0;57;0;0;161;80;81;0;t02;2023-10-30
kujawsko-pomorskie;48;28;76;0.23;0.14;0.37;0;0;0;69;0;0;168;77;91;0;t04;2023-10-30
lubelskie;82;30;112;0.39;0.14;0.53;0;0;0;88;0;0;250;116;133;1;t06;2023-10-30
lubuskie;18;7;25;0.18;0.07;0.25;0;0;0;29;0;0;63;25;37;1;t08;2023-10-30
³ódzkie;34;11;45;0.14;0.04;0.18;0;0;0;45;0;0;101;45;56;0;t10;2023-10-30
ma³opolskie;43;17;60;0.13;0.05;0.18;0;0;0;86;0;0;168;60;107;1;t12;2023-10-30
mazowieckie;115;55;170;0.21;0.10;0.31;0;0;0;138;0;0;651;175;476;0;t14;2023-10-30
opolskie;7;6;13;0.07;0.06;0.13;0;0;0;12;0;0;65;14;51;0;t16;2023-10-30
podkarpackie;30;5;35;0.14;0.02;0.16;0;0;0;55;0;0;105;36;69;0;t18;2023-10-30
podlaskie;69;27;96;0.59;0.23;0.82;0;0;0;88;0;0;190;96;94;0;t20;2023-10-30
pomorskie;46;20;66;0.20;0.09;0.28;0;0;0;63;0;0;122;67;54;1;t22;2023-10-30
œl¹skie;56;22;78;0.12;0.05;0.17;0;0;0;121;0;0;206;80;126;0;t24;2023-10-30
œwiêtokrzyskie;22;8;30;0.18;0.07;0.24;0;0;0;16;0;0;43;33;10;0;t26;2023-10-30
warmiñsko-mazurskie;50;24;74;0.35;0.17;0.52;1;0;1;50;0;0;132;80;52;0;t28;2023-10-30
wielkopolskie;40;19;59;0.11;0.05;0.17;0;0;0;61;0;0;114;61;53;0;t30;2023-10-30
zachodniopomorskie;52;25;77;0.31;0.15;0.45;0;0;0;86;0;0;190;81;109;0;t32;2023-10-30
