wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;894;152;1046;0.23;0.04;0.27;0;0;0;1220;8;0;5385;1119;4256;10;t00;2022-07-07
dolnoœl¹skie;81;17;98;0.28;0.06;0.34;0;0;0;113;0;0;365;103;262;0;t02;2022-07-07
kujawsko-pomorskie;37;6;43;0.18;0.03;0.21;0;0;0;62;0;0;188;45;142;1;t04;2022-07-07
lubelskie;36;11;47;0.17;0.05;0.22;0;0;0;64;0;0;414;52;361;1;t06;2022-07-07
lubuskie;13;2;15;0.13;0.02;0.15;0;0;0;24;0;0;97;16;81;0;t08;2022-07-07
³ódzkie;39;9;48;0.16;0.04;0.20;0;0;0;62;2;0;227;51;176;0;t10;2022-07-07
ma³opolskie;86;17;103;0.25;0.05;0.30;0;0;0;120;1;0;432;110;321;1;t12;2022-07-07
mazowieckie;187;33;220;0.34;0.06;0.41;0;0;0;214;2;0;1157;234;920;3;t14;2022-07-07
opolskie;18;2;20;0.18;0.02;0.20;0;0;0;21;0;0;153;23;130;0;t16;2022-07-07
podkarpackie;29;3;32;0.14;0.01;0.15;0;0;0;38;0;0;248;35;212;1;t18;2022-07-07
podlaskie;19;2;21;0.16;0.02;0.18;0;0;0;43;0;0;122;25;96;1;t20;2022-07-07
pomorskie;72;13;85;0.31;0.06;0.36;0;0;0;103;0;0;268;86;182;0;t22;2022-07-07
œl¹skie;103;17;120;0.23;0.04;0.27;0;0;0;155;1;0;484;128;354;2;t24;2022-07-07
œwiêtokrzyskie;24;2;26;0.20;0.02;0.21;0;0;0;32;0;0;205;27;178;0;t26;2022-07-07
warmiñsko-mazurskie;28;4;32;0.20;0.03;0.23;0;0;0;40;0;0;218;35;183;0;t28;2022-07-07
wielkopolskie;72;12;84;0.21;0.03;0.24;0;0;0;76;2;0;289;92;197;0;t30;2022-07-07
zachodniopomorskie;30;2;32;0.18;0.01;0.19;0;0;0;52;0;0;156;35;121;0;t32;2022-07-07
