wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;62;11;73;0.02;0.00;0.02;0;0;0;1;0;0;1591;78;1512;1;t00;2023-04-22
dolnoœl¹skie;3;1;4;0.01;0.00;0.01;0;0;0;0;0;0;41;4;37;0;t02;2023-04-22
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;35;0;35;0;t04;2023-04-22
lubelskie;6;0;6;0.03;0;0.03;0;0;0;0;0;0;124;6;117;1;t06;2023-04-22
lubuskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;43;2;41;0;t08;2023-04-22
³ódzkie;10;0;10;0.04;0;0.04;0;0;0;0;0;0;84;11;73;0;t10;2023-04-22
ma³opolskie;2;1;3;0.01;0.00;0.01;0;0;0;0;0;0;65;3;62;0;t12;2023-04-22
mazowieckie;6;1;7;0.01;0.00;0.01;0;0;0;0;0;0;419;7;412;0;t14;2023-04-22
opolskie;3;0;3;0.03;0;0.03;0;0;0;0;0;0;48;3;45;0;t16;2023-04-22
podkarpackie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;79;2;77;0;t18;2023-04-22
podlaskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;33;4;29;0;t20;2023-04-22
pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;37;4;33;0;t22;2023-04-22
œl¹skie;6;0;6;0.01;0;0.01;0;0;0;0;0;0;153;6;147;0;t24;2023-04-22
œwiêtokrzyskie;3;2;5;0.02;0.02;0.04;0;0;0;0;0;0;46;5;41;0;t26;2023-04-22
warmiñsko-mazurskie;3;1;4;0.02;0.01;0.03;0;0;0;0;0;0;28;5;23;0;t28;2023-04-22
wielkopolskie;7;1;8;0.02;0.00;0.02;0;0;0;1;0;0;75;8;67;0;t30;2023-04-22
zachodniopomorskie;1;2;3;0.01;0.01;0.02;0;0;0;0;0;0;44;4;40;0;t32;2023-04-22
