wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;321;94;415;0.08;0.02;0.11;3;0;3;598;0;0;4079;457;3616;6;t00;2023-01-20
dolnoœl¹skie;22;9;31;0.08;0.03;0.11;0;0;0;25;0;0;173;32;141;0;t02;2023-01-20
kujawsko-pomorskie;18;15;33;0.09;0.07;0.16;0;0;0;30;0;0;159;36;123;0;t04;2023-01-20
lubelskie;14;6;20;0.07;0.03;0.10;1;0;1;41;0;0;344;22;321;1;t06;2023-01-20
lubuskie;4;3;7;0.04;0.03;0.07;0;0;0;12;0;0;74;7;67;0;t08;2023-01-20
³ódzkie;21;3;24;0.09;0.01;0.10;0;0;0;35;0;0;147;27;120;0;t10;2023-01-20
ma³opolskie;34;5;39;0.10;0.01;0.11;0;0;0;97;0;0;354;41;313;0;t12;2023-01-20
mazowieckie;58;14;72;0.11;0.03;0.13;0;0;0;98;0;0;785;77;705;3;t14;2023-01-20
opolskie;5;1;6;0.05;0.01;0.06;0;0;0;11;0;0;124;10;114;0;t16;2023-01-20
podkarpackie;10;2;12;0.05;0.01;0.06;0;0;0;10;0;0;158;15;143;0;t18;2023-01-20
podlaskie;7;0;7;0.06;0;0.06;0;0;0;24;0;0;124;8;116;0;t20;2023-01-20
pomorskie;11;6;17;0.05;0.03;0.07;0;0;0;43;0;0;158;17;141;0;t22;2023-01-20
œl¹skie;46;12;58;0.10;0.03;0.13;0;0;0;85;0;0;366;63;303;0;t24;2023-01-20
œwiêtokrzyskie;10;1;11;0.08;0.01;0.09;0;0;0;14;0;0;177;11;166;0;t26;2023-01-20
warmiñsko-mazurskie;7;4;11;0.05;0.03;0.08;0;0;0;20;0;0;223;12;211;0;t28;2023-01-20
wielkopolskie;27;6;33;0.08;0.02;0.09;2;0;2;28;0;0;227;40;185;2;t30;2023-01-20
zachodniopomorskie;15;4;19;0.09;0.02;0.11;0;0;0;25;0;0;166;21;145;0;t32;2023-01-20
