wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;263;77;340;0.07;0.02;0.09;11;0;11;545;0;0;4420;388;4021;11;t00;2023-01-13
dolnoœl¹skie;21;7;28;0.07;0.02;0.10;2;0;2;24;0;0;151;30;121;0;t02;2023-01-13
kujawsko-pomorskie;18;2;20;0.09;0.01;0.10;0;0;0;23;0;0;162;23;138;1;t04;2023-01-13
lubelskie;13;5;18;0.06;0.02;0.09;1;0;1;21;0;0;319;26;292;1;t06;2023-01-13
lubuskie;3;2;5;0.03;0.02;0.05;1;0;1;20;0;0;77;7;70;0;t08;2023-01-13
³ódzkie;15;3;18;0.06;0.01;0.07;0;0;0;25;0;0;177;18;159;0;t10;2023-01-13
ma³opolskie;17;7;24;0.05;0.02;0.07;0;0;0;50;0;0;259;24;234;1;t12;2023-01-13
mazowieckie;37;10;47;0.07;0.02;0.09;3;0;3;89;0;0;922;57;862;3;t14;2023-01-13
opolskie;10;3;13;0.10;0.03;0.13;0;0;0;23;0;0;202;18;184;0;t16;2023-01-13
podkarpackie;14;1;15;0.07;0.00;0.07;1;0;1;17;0;0;220;15;205;0;t18;2023-01-13
podlaskie;7;2;9;0.06;0.02;0.08;0;0;0;31;0;0;112;9;103;0;t20;2023-01-13
pomorskie;6;9;15;0.03;0.04;0.06;0;0;0;31;0;0;186;16;170;0;t22;2023-01-13
œl¹skie;45;13;58;0.10;0.03;0.13;0;0;0;92;0;0;445;64;379;2;t24;2023-01-13
œwiêtokrzyskie;6;1;7;0.05;0.01;0.06;0;0;0;27;0;0;179;8;171;0;t26;2023-01-13
warmiñsko-mazurskie;11;1;12;0.08;0.01;0.08;0;0;0;25;0;0;233;12;221;0;t28;2023-01-13
wielkopolskie;16;3;19;0.05;0.01;0.05;2;0;2;10;0;0;205;25;178;2;t30;2023-01-13
zachodniopomorskie;18;5;23;0.11;0.03;0.14;1;0;1;37;0;0;164;25;139;0;t32;2023-01-13
